Id,Subject,MainText,Text,TextTokens,TextTopics,TopicPercentages
99_4358_5,feature request,privacy is another issue ,feature request privacy is another issue,[],[],[]
99_4359_5,feature request,Crashing It crashed 2 times in 10 minutes ,feature request Crashing It crashed 2 times in 10 minutes,[],[],[]
99_4365_5,feature request,But I d suggest two important features which are available in many other messengers ,feature request But I d suggest two important features which are available in many other messengers,[],[],[]
99_4367_5,feature request,This must be added common ,feature request This must be added common,[],[],[]
99_7034_5,feature request,Can't read exel file correctly After updated yesterday I can't read the exel file correct as original Please help ,feature request Can't read exel file correctly After updated yesterday I can't read the exel file correct as original Please help,[],[],[]
99_7035_5,feature request,Can't get a response from Developers The game itself isn't bad If anything a bit monotonous However the manual is less than desirable specifically when speaking about how to feed cows I figured out meadows on my own but cant make straw bales for the life of me And this is apparently hkw to create manure flr fertilizer I have emailed the developers amd received no response VERY FRUSTRATING You spend money in the game for equipment that you can't use ,feature request Can't get a response from Developers The game itself isn't bad If anything a bit monotonous However the manual is less than desirable specifically when speaking about how to feed cows I figured out meadows on my own but cant make straw bales for the life of me And this is apparently hkw to create manure flr fertilizer I have emailed the developers amd received no response VERY FRUSTRATING You spend money in the game for equipment that you can't use,[],[],[]
99_7036_5,feature request,Not working properly wont download emails to inbox,feature request Not working properly wont download emails to inbox,[],[],[]
99_7037_5,feature request, The app closes everytime i take a picture ,feature request  The app closes everytime i take a picture,[],[],[]
99_7038_5,feature request,less then 1 star Downloaded and not been able to play yet as keeps crashing and closing,feature request less then 1 star Downloaded and not been able to play yet as keeps crashing and closing,[],[],[]
99_7039_5,feature request,Nexus 4 The game do not have any audio please fix it ,feature request Nexus 4 The game do not have any audio please fix it,[],[],[]
99_7040_5,feature request,It sucks When I press nothing happens plus I can't even share the videos I make,feature request It sucks When I press nothing happens plus I can't even share the videos I make,[],[],[]
99_7041_5,feature request,Buggy app broke by update Another paid app fail Edit back to 1 star again Now crashes everytime a battles won ,feature request Buggy app broke by update Another paid app fail Edit back to 1 star again Now crashes everytime a battles won,[],[],[]
99_7042_5,feature request,Pretty wired Sometimes on 1st opening it flashes green colour and i need to close it and open again 5 stars if yuo fix this ,feature request Pretty wired Sometimes on 1st opening it flashes green colour and i need to close it and open again 5 stars if yuo fix this,[],[],[]
99_7043_5,feature request,Ruined by DRM I tried to play it but all I get is 'Can't Access License Server really DRM is destroying games on my mobile devices too ,feature request Ruined by DRM I tried to play it but all I get is 'Can't Access License Server really DRM is destroying games on my mobile devices too,[],[],[]
99_7044_5,feature request,Why doesn't the music work Upsetting to have a clip made but NO music Tried it for my business and this Is actually very disappointing ,feature request Why doesn't the music work Upsetting to have a clip made but NO music Tried it for my business and this Is actually very disappointing,[],[],[]
99_7045_5,feature request,Won't install Got a Nexus 4 with loads of free space but installer says it has 0 MB available ,feature request Won't install Got a Nexus 4 with loads of free space but installer says it has 0 MB available,[],[],[]
99_7046_5,feature request,Could be good Doesn't load Moto electrify m Fix and I will give a better review,feature request Could be good Doesn't load Moto electrify m Fix and I will give a better review,[],[],[]
99_7047_5,feature request,Keeps Crashing Installed on the loading page and it crashes Tried re installing shutting down my phone still the same Please fix this and I'll give a 5 star rating ,feature request Keeps Crashing Installed on the loading page and it crashes Tried re installing shutting down my phone still the same Please fix this and I'll give a 5 star rating,[],[],[]
99_7048_5,feature request,Slow Buggy It takes more than a minute to open a file which is opened within 10 seconds in polaris office Tab 2 3100 Needs speed improvement Edit It shows only a blank white screen when we try to open some doc files OMG Developers I hope you have tested the file which I have sent to you ,feature request Slow Buggy It takes more than a minute to open a file which is opened within 10 seconds in polaris office Tab 2 3100 Needs speed improvement Edit It shows only a blank white screen when we try to open some doc files OMG Developers I hope you have tested the file which I have sent to you,[],[],[]
99_7049_5,feature request,Bad When i want take a picture the picture from my camera phone is not shown just blank plis fix it My phone is samsung galaxy young s5360,feature request Bad When i want take a picture the picture from my camera phone is not shown just blank plis fix it My phone is samsung galaxy young s5360,[],[],[]
99_7050_5,feature request,Update The app refused to update but others would Had to uninstall ,feature request Update The app refused to update but others would Had to uninstall,[],[],[]
99_7051_5,feature request,Sucks Forces close when trying to post on instagram,feature request Sucks Forces close when trying to post on instagram,[],[],[]
99_7052_5,feature request,Does not property work on the 2013 Nexus 7,feature request Does not property work on the 2013 Nexus 7,[],[],[]
99_7053_5,feature request,Not working I have a wifi printer and when I try to print from my droid RAZR Max HD it says need to download update then when I try to download update it says Update cannont be completed Error Fix and I'll change my rating Or advise me what to do ,feature request Not working I have a wifi printer and when I try to print from my droid RAZR Max HD it says need to download update then when I try to download update it says Update cannont be completed Error Fix and I'll change my rating Or advise me what to do,[],[],[]
99_7054_5,feature request,Won't launch on my Galaxy S4 All I get is a black screen ,feature request Won't launch on my Galaxy S4 All I get is a black screen,[],[],[]
99_7055_5,feature request,Sony xperia sp Sony xperia sp native resolution not supported,feature request Sony xperia sp Sony xperia sp native resolution not supported,[],[],[]
99_7056_5,feature request,Problem while activating Iv been using viber since a long tym nd it has never dissapointed me but I just deactivated my account for a day nd den I try to activate I dont get my code by txt nd neither do I get a call im trying again n again please fix the problem,feature request Problem while activating Iv been using viber since a long tym nd it has never dissapointed me but I just deactivated my account for a day nd den I try to activate I dont get my code by txt nd neither do I get a call im trying again n again please fix the problem,[],[],[]
99_7057_5,feature request,Pay version still spamming I bought the paid version and I can still see promotions in the dashboard Remove it Edit Developers asked me to disable promotions I did so there seems to be an option to autocheck new promotions However this only disables the updating The annoying ad bar is still visible on the dashboard displaying a generic promotion of their products ,feature request Pay version still spamming I bought the paid version and I can still see promotions in the dashboard Remove it Edit Developers asked me to disable promotions I did so there seems to be an option to autocheck new promotions However this only disables the updating The annoying ad bar is still visible on the dashboard displaying a generic promotion of their products,[],[],[]
99_7058_5,feature request,Doesn't work A poor app unfortunately It started loading pictures then took me back to homescreen with no video or upload ,feature request Doesn't work A poor app unfortunately It started loading pictures then took me back to homescreen with no video or upload,[],[],[]
99_7059_5,feature request,Not happy I downloaded this app because I have the first one and I loved it but this one will not even load on my phone all I get is a black screen and music plz fix,feature request Not happy I downloaded this app because I have the first one and I loved it but this one will not even load on my phone all I get is a black screen and music plz fix,[],[],[]
99_7060_5,feature request,Game keeps crahing on me please fix ,feature request Game keeps crahing on me please fix,[],[],[]
99_7061_5,feature request,Can I go back to older version Loved the app was quick and always connected until the last update Have tried every suggestion When I first open it nothing happens it just sits at an empty screen Have to close and reopen several times and it is so slow to connect now Hope it improves To be fair I am having same is with lastest tappatalk upgrade also Galaxy Note,feature request Can I go back to older version Loved the app was quick and always connected until the last update Have tried every suggestion When I first open it nothing happens it just sits at an empty screen Have to close and reopen several times and it is so slow to connect now Hope it improves To be fair I am having same is with lastest tappatalk upgrade also Galaxy Note,[],[],[]
99_7062_5,feature request,bugs bugs bugs lots of bug i cannot login anymore my device lag when trying to open the app fix this sucks ,feature request bugs bugs bugs lots of bug i cannot login anymore my device lag when trying to open the app fix this sucks,[],[],[]
99_7063_5,feature request,LG Spirit many bugs sometimes it wont shoot a picture and i have to reopen app orientation when I rotate phone works about 20 of the time touch to focus is terrible focus in general is terrible no matter what setting and other things as well HD CAMERA PRO takes MUCH better pictures and its free Quit adding so many features who cares what frame i put on a blurry picture ,feature request LG Spirit many bugs sometimes it wont shoot a picture and i have to reopen app orientation when I rotate phone works about 20 of the time touch to focus is terrible focus in general is terrible no matter what setting and other things as well HD CAMERA PRO takes MUCH better pictures and its free Quit adding so many features who cares what frame i put on a blurry picture,[],[],[]
99_7064_5,feature request,Crashes since update Crashes whenever I go to the purchase coins section Purchased coins but they dont show ,feature request Crashes since update Crashes whenever I go to the purchase coins section Purchased coins but they dont show,[],[],[]
99_7065_5,feature request,Unclassified Always I don't get connected even though I have enough net band width unable to to line call,feature request Unclassified Always I don't get connected even though I have enough net band width unable to to line call,[],[],[]
99_7066_5,feature request,Camera DOOM FX Pictures will not save to external SD card In fact they are saving to a temporary folder and are not even showing up in the gallery Emailed Dev replied dealing with it have heard nothing since ,feature request Camera DOOM FX Pictures will not save to external SD card In fact they are saving to a temporary folder and are not even showing up in the gallery Emailed Dev replied dealing with it have heard nothing since,[],[],[]
99_7067_5,feature request,Unusable Unusable Whem trying to find the right forum it takes forever to scroll down ,feature request Unusable Unusable Whem trying to find the right forum it takes forever to scroll down,[],[],[]
99_7068_5,feature request,In game purchase not working Games shuts down when I first tried buying or when tying to restore the purchase I will change my rating when you fix this I gave you my money the last you can do is have a fully functioning app ,feature request In game purchase not working Games shuts down when I first tried buying or when tying to restore the purchase I will change my rating when you fix this I gave you my money the last you can do is have a fully functioning app,[],[],[]
99_7069_5,feature request,Multiplayer cant join Cant join games just keeps searching I tried custom join and says error can't join,feature request Multiplayer cant join Cant join games just keeps searching I tried custom join and says error can't join,[],[],[]
99_7070_5,feature request,Bummer Seen a friend post a video on Facebook then I downloaded the ap all I can do is select photos and it won't let me continue after I have chosen which ones I'd like to use it keeps telling me there's an error,feature request Bummer Seen a friend post a video on Facebook then I downloaded the ap all I can do is select photos and it won't let me continue after I have chosen which ones I'd like to use it keeps telling me there's an error,[],[],[]
99_7071_5,feature request,Server error In Belgium I bought on PlayStore and says need extra 160 MB to download but always get server error 5002 Thanks for taking my money ,feature request Server error In Belgium I bought on PlayStore and says need extra 160 MB to download but always get server error 5002 Thanks for taking my money,[],[],[]
99_7072_5,feature request,Lame Screen goes black when focusing Lag Long initialization Please fix some ,feature request Lame Screen goes black when focusing Lag Long initialization Please fix some,[],[],[]
99_7073_5,feature request,Galax s4 Can't search for friends online,feature request Galax s4 Can't search for friends online,[],[],[]
99_7074_5,feature request,SO DUMB I paid for this game Tried to download it and it won't let me I also can't get a refund FIX THIS ,feature request SO DUMB I paid for this game Tried to download it and it won't let me I also can't get a refund FIX THIS,[],[],[]
99_7075_5,feature request,update kept crashing What was a barely usable programme to begin with kept crashing after I updated So I have now Uninstalled it ,feature request update kept crashing What was a barely usable programme to begin with kept crashing after I updated So I have now Uninstalled it,[],[],[]
99_7076_5,feature request,Didn't work Ive been trying to download this game for a week and it will not load at all disappointed because it looks like a great game,feature request Didn't work Ive been trying to download this game for a week and it will not load at all disappointed because it looks like a great game,[],[],[]
99_7077_5,feature request,Badd The New Updated One Sucks It Dosent Even Save THE picturess ,feature request Badd The New Updated One Sucks It Dosent Even Save THE picturess,[],[],[]
99_7078_5,feature request,Shocking Played this on a iPad and it was quality Download it on my Xperia z tablet and the game is upside down It is impossible to play and gone past the refund stage no worth risking losing 2 99 in my opinion,feature request Shocking Played this on a iPad and it was quality Download it on my Xperia z tablet and the game is upside down It is impossible to play and gone past the refund stage no worth risking losing 2 99 in my opinion,[],[],[]
99_7079_5,feature request,Please It won't let me sign out plz fix plz I have a rca 7inch tablet,feature request Please It won't let me sign out plz fix plz I have a rca 7inch tablet,[],[],[]
99_7080_5,feature request,Hhfg Too slow to download,feature request Hhfg Too slow to download,[],[],[]
99_7081_5,feature request,Okay that's it Everytime i download this app it says that it's finish downloading and then when i search i don't found it and when i open the playstore i open viber and it says that i want to download it again ,feature request Okay that's it Everytime i download this app it says that it's finish downloading and then when i search i don't found it and when i open the playstore i open viber and it says that i want to download it again,[],[],[]
99_7082_5,feature request,Seems fun This seems like a fun game but keeps crashing whenever it goes to a new screen I think it takes to much ram ,feature request Seems fun This seems like a fun game but keeps crashing whenever it goes to a new screen I think it takes to much ram,[],[],[]
99_7083_5,feature request,Not good now game Game freezes don't know why please help can't get out of game,feature request Not good now game Game freezes don't know why please help can't get out of game,[],[],[]
99_7084_5,feature request,So slow loading at first Buggy new update,feature request So slow loading at first Buggy new update,[],[],[]
99_7085_5,feature request,Hey Whats wrong with this app It does not allow me to choose pic from gallery ,feature request Hey Whats wrong with this app It does not allow me to choose pic from gallery,[],[],[]
99_7086_5,feature request,Problems I signed out and tried to sign back in later and it says i have no pages to manage ,feature request Problems I signed out and tried to sign back in later and it says i have no pages to manage,[],[],[]
99_7087_5,feature request,Poor Why it doesn't work I've captured my face then it shown processing but nothing happens and keep returning me to the camera Please fix it I'm using galaxy tab 7 0 plus,feature request Poor Why it doesn't work I've captured my face then it shown processing but nothing happens and keep returning me to the camera Please fix it I'm using galaxy tab 7 0 plus,[],[],[]
99_7088_5,feature request,Can't read text boxes well Decent but can't seem to read documents with text boxes and images very well ,feature request Can't read text boxes well Decent but can't seem to read documents with text boxes and images very well,[],[],[]
99_7089_5,feature request,Battery hungry beyond belief if I had the application open a full charge can be gone in 4 to five hour while normally lasts 16 have to keep it open just when needed ,feature request Battery hungry beyond belief if I had the application open a full charge can be gone in 4 to five hour while normally lasts 16 have to keep it open just when needed,[],[],[]
99_7090_5,feature request,Very fun game yet buggy Absolutely no sound in game and several game crashing bugs through story mode,feature request Very fun game yet buggy Absolutely no sound in game and several game crashing bugs through story mode,[],[],[]
99_7091_5,feature request,Worked great at first Worked great with the scheduling feature for a while Now it says for me to check my connection and that an unexpected error occurred I tried it on both wifi and 4g I also tried restarting the phone and uninstalling and reinstalling the program No help I have a ZTE Avid ,feature request Worked great at first Worked great with the scheduling feature for a while Now it says for me to check my connection and that an unexpected error occurred I tried it on both wifi and 4g I also tried restarting the phone and uninstalling and reinstalling the program No help I have a ZTE Avid,[],[],[]
99_7092_5,feature request,Broken Multiplayer Multiplayer doesn't work at all I just get failed to connect every time Would give 5 stars if online ever gets fixed ,feature request Broken Multiplayer Multiplayer doesn't work at all I just get failed to connect every time Would give 5 stars if online ever gets fixed,[],[],[]
99_7093_5,feature request,Doesn't start up The app gets to the loading screen and then force closes please fix Running Android 4 4 2 kit kat on a nexus 7 2013 I'm assuming it force closes as I'm using ART runtime Please update to work with ART ,feature request Doesn't start up The app gets to the loading screen and then force closes please fix Running Android 4 4 2 kit kat on a nexus 7 2013 I'm assuming it force closes as I'm using ART runtime Please update to work with ART,[],[],[]
99_7094_5,feature request,New Update Is Rubbish Its now really laggy and slow when going into the filters for manual focus for turning the flash on and off I much preferred the old interface samsung galaxy s3 mini,feature request New Update Is Rubbish Its now really laggy and slow when going into the filters for manual focus for turning the flash on and off I much preferred the old interface samsung galaxy s3 mini,[],[],[]
99_7095_5,feature request,N4 kitkat Still getting dark images on pictures taken with flash despite update ,feature request N4 kitkat Still getting dark images on pictures taken with flash despite update,[],[],[]
99_7096_5,feature request,Hmmm Messages I receive on my app don't show on the laptop version of Skype and vice versa ,feature request Hmmm Messages I receive on my app don't show on the laptop version of Skype and vice versa,[],[],[]
99_7097_5,feature request,Samsung s3 Amazing graphics but it keeps crashing either during the race or at the end of it Please fix the definitely 5 stars ,feature request Samsung s3 Amazing graphics but it keeps crashing either during the race or at the end of it Please fix the definitely 5 stars,[],[],[]
99_7098_5,feature request,Annoyed I would like to log in one time and it stays logged on Also my camera would not work on here but it works fine with my other apps need to fix asap ,feature request Annoyed I would like to log in one time and it stays logged on Also my camera would not work on here but it works fine with my other apps need to fix asap,[],[],[]
99_7099_5,feature request,Glitchy Would never load my new emails Switched back to native email client on my Note II ,feature request Glitchy Would never load my new emails Switched back to native email client on my Note II,[],[],[]
99_7100_5,feature request,Was working Now it corrupts every docx file I save This has cost me hours of work I paid for this Editors Choice really I cannot recommend this program in its current state Nexus 10 4 4,feature request Was working Now it corrupts every docx file I save This has cost me hours of work I paid for this Editors Choice really I cannot recommend this program in its current state Nexus 10 4 4,[],[],[]
99_7101_5,feature request,Developers nd attention here Aftr processing the quality of the picture gts dampened or turns bad need to fix ths all,feature request Developers nd attention here Aftr processing the quality of the picture gts dampened or turns bad need to fix ths all,[],[],[]
99_7102_5,feature request,Popularity from Herd Behavior Millions of users can be wrong This app and application has a poor interface allows all sorts of strangers to harass you is not intuitive The messaging only works sometimes no indication of it has been read or not It is a bandwidth hog Corporations hate it on their networks Oh and I still have out installed Part of the herd ,feature request Popularity from Herd Behavior Millions of users can be wrong This app and application has a poor interface allows all sorts of strangers to harass you is not intuitive The messaging only works sometimes no indication of it has been read or not It is a bandwidth hog Corporations hate it on their networks Oh and I still have out installed Part of the herd,[],[],[]
99_7103_5,feature request,Great game but I really like this game but it wont display properly on my Samsung Galaxy Ace I get a white background Please fix or I want my money back ,feature request Great game but I really like this game but it wont display properly on my Samsung Galaxy Ace I get a white background Please fix or I want my money back,[],[],[]
99_7104_5,feature request,NEEDS FIXING Everytime I get ready to use the picframe and go to pick a photo when I return to the frame it only shows the texture I have to go through this same problem everytime I use it Restarting my phone is the only way to get it right up until I want to use it again Please fix ASAP,feature request NEEDS FIXING Everytime I get ready to use the picframe and go to pick a photo when I return to the frame it only shows the texture I have to go through this same problem everytime I use it Restarting my phone is the only way to get it right up until I want to use it again Please fix ASAP,[],[],[]
99_7105_5,feature request,Loved it until The most recent update has left me less than pleased Double posting pics messing up the way cover photos look it's NOT better in fact it's worse I use to give it 4 stars now it barely gets 2 Please fix before I lose more fans ,feature request Loved it until The most recent update has left me less than pleased Double posting pics messing up the way cover photos look it's NOT better in fact it's worse I use to give it 4 stars now it barely gets 2 Please fix before I lose more fans,[],[],[]
99_7106_5,feature request,Functionality is as advertised but still buggy I use DSLR controller via wifi on a 6D During operation varying function such as aperture control white balance etc would cease to react irreproducably Timed bulb exposure being the only advantage over Canon's own app and the reason why I bought the app causes the app and the camera to crash Disappointing and expensive I keep hoping for more reliable updates ,feature request Functionality is as advertised but still buggy I use DSLR controller via wifi on a 6D During operation varying function such as aperture control white balance etc would cease to react irreproducably Timed bulb exposure being the only advantage over Canon's own app and the reason why I bought the app causes the app and the camera to crash Disappointing and expensive I keep hoping for more reliable updates,[],[],[]
99_7107_5,feature request,Wont create team The game is good but when I try to create the team all I get is a go back button ,feature request Wont create team The game is good but when I try to create the team all I get is a go back button,[],[],[]
99_7108_5,feature request,No sound Google Nexus 7 2013 This is a 5 star game otherwise Fix the sound so I can change my rating ,feature request No sound Google Nexus 7 2013 This is a 5 star game otherwise Fix the sound so I can change my rating,[],[],[]
99_7109_5,feature request,Idk Why does it FOREVER to download I have a galaxy 3 mini and its so long ' Like i downloaded it cuz its says download over wifi and i accepted it and it was still downloading for two ing hrs ,feature request Idk Why does it FOREVER to download I have a galaxy 3 mini and its so long ' Like i downloaded it cuz its says download over wifi and i accepted it and it was still downloading for two ing hrs,[],[],[]
99_7110_5,feature request,So so Why cant email be marked as unread Why when I reply to an email it turns up in my inbox ,feature request So so Why cant email be marked as unread Why when I reply to an email it turns up in my inbox,[],[],[]
99_7111_5,feature request,Bad control It's really hard to play Controls are real challenge And it's killing all the fun,feature request Bad control It's really hard to play Controls are real challenge And it's killing all the fun,[],[],[]
99_7112_5,feature request,Force closes all the time This app isn't worth the money It crashes more than any of my other camera apps makes me restart my phone before I can reopen the app ,feature request Force closes all the time This app isn't worth the money It crashes more than any of my other camera apps makes me restart my phone before I can reopen the app,[],[],[]
99_7113_5,feature request,Fx is waste I clicked photos in fx mode but unable to open that in mobile or pc ,feature request Fx is waste I clicked photos in fx mode but unable to open that in mobile or pc,[],[],[]
99_7114_5,feature request,Could be better App freezes time to time and laggy ,feature request Could be better App freezes time to time and laggy,[],[],[]
99_7115_5,feature request,When it works great Keeps freezing and not completing so really annoying after you've spent so long doing it lets app down because it I great when it does work,feature request When it works great Keeps freezing and not completing so really annoying after you've spent so long doing it lets app down because it I great when it does work,[],[],[]
99_7116_5,feature request,Can't open the apps Whenever I open the apps it shut down after few seconds I tried uninstall and reinstall and its the same It was ok before the last update ,feature request Can't open the apps Whenever I open the apps it shut down after few seconds I tried uninstall and reinstall and its the same It was ok before the last update,[],[],[]
99_7117_5,feature request,After the update this game crashes after any battle Please fix the problem ,feature request After the update this game crashes after any battle Please fix the problem,[],[],[]
99_7118_5,feature request,Help Won't let me download its saying I have no memory on my phone but I do I have loads ,feature request Help Won't let me download its saying I have no memory on my phone but I do I have loads,[],[],[]
99_7119_5,feature request,Can't play I have brought this because it is amazing but now i can't play this because it dose not work on android and i am on Samsung pad 2 and won't work update soon as possible please i can't wait to play and hurry up,feature request Can't play I have brought this because it is amazing but now i can't play this because it dose not work on android and i am on Samsung pad 2 and won't work update soon as possible please i can't wait to play and hurry up,[],[],[]
99_7120_5,feature request,worst it ws awesome app before d last update doesent show my pictures,feature request worst it ws awesome app before d last update doesent show my pictures,[],[],[]
99_7121_5,feature request,Native crash when selecting the new ship Update they fixed the 0 of 0 issue but app got native crash when selecting the new ship Pros nice graphics beautiful ocean simulation Cons no immersive mode for 4 4 devices the game is a bit short and game mode event is too simple the battle gets a bit boring after a few hours ,feature request Native crash when selecting the new ship Update they fixed the 0 of 0 issue but app got native crash when selecting the new ship Pros nice graphics beautiful ocean simulation Cons no immersive mode for 4 4 devices the game is a bit short and game mode event is too simple the battle gets a bit boring after a few hours,[],[],[]
99_7122_5,feature request,Love this game But since the update it crashes every time I sink my first battle since update I'm on the galaxy note 2 Please fix and I'll go back to 5 stars,feature request Love this game But since the update it crashes every time I sink my first battle since update I'm on the galaxy note 2 Please fix and I'll go back to 5 stars,[],[],[]
99_7123_5,feature request,Keeps auto deleting every 3 days This app is quite nice but ever since the last update it keeps auto deleting I have re installed it thrice including today That is just wrong ,feature request Keeps auto deleting every 3 days This app is quite nice but ever since the last update it keeps auto deleting I have re installed it thrice including today That is just wrong,[],[],[]
99_7124_5,feature request,Wont load I have been playin this for few weeks now all of sudden it wont load,feature request Wont load I have been playin this for few weeks now all of sudden it wont load,[],[],[]
99_7125_5,feature request,Needs ART support Game was just updated today and still doesn't support ART runtime Opens to main screen then force closes Works fine on dalvik but it is the only app I have that doesn't work on ART Once this problem has been addressed will update review and rating ,feature request Needs ART support Game was just updated today and still doesn't support ART runtime Opens to main screen then force closes Works fine on dalvik but it is the only app I have that doesn't work on ART Once this problem has been addressed will update review and rating,[],[],[]
99_7126_5,feature request,Fix availability in andriod I can't open the game now Please have the update version on android phones I'll wait or if not uninstall it ,feature request Fix availability in andriod I can't open the game now Please have the update version on android phones I'll wait or if not uninstall it,[],[],[]
99_7127_5,feature request,How disappointing Love the easiness of the upload of pics and music however EVERY SINGLE TIME I GO TO POST MY VIDEO IT BLINKS CANNOT PLAY VIDEO ON TOP OF that I paid 1 99 for my own watermark and I can't watch MY VIDEO ,feature request How disappointing Love the easiness of the upload of pics and music however EVERY SINGLE TIME I GO TO POST MY VIDEO IT BLINKS CANNOT PLAY VIDEO ON TOP OF that I paid 1 99 for my own watermark and I can't watch MY VIDEO,[],[],[]
99_7128_5,feature request,Note 3 online not working Couple of weeks ago im able to play in online and now it says cant connect check ur network but i have highspeed internet,feature request Note 3 online not working Couple of weeks ago im able to play in online and now it says cant connect check ur network but i have highspeed internet,[],[],[]
99_7129_5,feature request,Bug in new update Favourite tab is not working please check n solve the issue ,feature request Bug in new update Favourite tab is not working please check n solve the issue,[],[],[]
99_7130_5,feature request,It would be good if It eould be good if the focus wasn't screwed up Works fine on all the other camera apps except this one Focus set as macro acts like its set on auto set as auto it acts as macro And forGET it if its on night shot ,feature request It would be good if It eould be good if the focus wasn't screwed up Works fine on all the other camera apps except this one Focus set as macro acts like its set on auto set as auto it acts as macro And forGET it if its on night shot,[],[],[]
99_7131_5,feature request,Black screen on nexus 7 When the race starts the screen goes black Can't see car or the track Please help ,feature request Black screen on nexus 7 When the race starts the screen goes black Can't see car or the track Please help,[],[],[]
99_7132_5,feature request,zzzz keeps closing crashing losing all my work zzzz FIX IT ,feature request zzzz keeps closing crashing losing all my work zzzz FIX IT,[],[],[]
99_7133_5,feature request,All my apps are intrusive What happened I have had my apps since then But all of a sudden antivitus is telling that 101 threats was found All apps Howcome All my apps are downloaded from playstore There should be threat even before if all my apps are really intrusive ,feature request All my apps are intrusive What happened I have had my apps since then But all of a sudden antivitus is telling that 101 threats was found All apps Howcome All my apps are downloaded from playstore There should be threat even before if all my apps are really intrusive,[],[],[]
99_7134_5,feature request,Some help here My messages won't send and they continue to say pending Some help would be nice ,feature request Some help here My messages won't send and they continue to say pending Some help would be nice,[],[],[]
99_7135_5,feature request,hanging the phone it is hanging the phone so that I must 2 restart ,feature request hanging the phone it is hanging the phone so that I must 2 restart,[],[],[]
99_7136_5,feature request,Please fix It's a good game but it don't save when your online if you don't fix it I want my money back,feature request Please fix It's a good game but it don't save when your online if you don't fix it I want my money back,[],[],[]
99_7137_5,feature request,Video call camera Please fix camera for video call on Galaxy Tab 2 7 receiver see me upside down ,feature request Video call camera Please fix camera for video call on Galaxy Tab 2 7 receiver see me upside down,[],[],[]
99_7138_5,feature request,Widget problem There are problem in widget after some days widget gone and not show in Widgets bar,feature request Widget problem There are problem in widget after some days widget gone and not show in Widgets bar,[],[],[]
99_7139_5,feature request,It's ok I'd give it a higher rating but I have a small problem My problem is that I've tried to more than once import my bookmarks from Android and it keeps crashing Please fix Thanks ,feature request It's ok I'd give it a higher rating but I have a small problem My problem is that I've tried to more than once import my bookmarks from Android and it keeps crashing Please fix Thanks,[],[],[]
99_7140_5,feature request,Ok Love the game but after update its at 0mb 0mb and not loading im ysing the Samsung galaxy s4 active,feature request Ok Love the game but after update its at 0mb 0mb and not loading im ysing the Samsung galaxy s4 active,[],[],[]
99_7141_5,feature request,Good Since I downloaded this I'm having huge storage issues on my phone ,feature request Good Since I downloaded this I'm having huge storage issues on my phone,[],[],[]
99_7142_5,feature request,Great game sound not working though Sound stopped working mid game and now it won't start Rebooted phone and reinstalled with no luck Otherwise a great worms game ,feature request Great game sound not working though Sound stopped working mid game and now it won't start Rebooted phone and reinstalled with no luck Otherwise a great worms game,[],[],[]
99_7143_5,feature request,Nice update but still crash sometimes New updates now just fine but still crashes sometime while playing especially at chapter 5 while fighting man o war on storm weather force quit to home screen hope for the fixes,feature request Nice update but still crash sometimes New updates now just fine but still crashes sometime while playing especially at chapter 5 while fighting man o war on storm weather force quit to home screen hope for the fixes,[],[],[]
99_7144_5,feature request,Wth Worked fine u see the video with the music once u put it on instagram it cuts it at the end or it just turned all black,feature request Wth Worked fine u see the video with the music once u put it on instagram it cuts it at the end or it just turned all black,[],[],[]
99_7145_5,feature request,Mixed review This game works great on my HTC Desire X but not on my samsung galaxy tab3 Stock Jellybean weapons and everything else goes invisible and is near impossible to play Please fix this as its a great game If you want more info about the issue please reply,feature request Mixed review This game works great on my HTC Desire X but not on my samsung galaxy tab3 Stock Jellybean weapons and everything else goes invisible and is near impossible to play Please fix this as its a great game If you want more info about the issue please reply,[],[],[]
99_7146_5,feature request,Black screen I get black screen after using flash It seem to be random Anyone else experienced the same problem ,feature request Black screen I get black screen after using flash It seem to be random Anyone else experienced the same problem,[],[],[]
99_7147_5,feature request,Cannot get my code I can't get my code even I send my phone number already Please fix it ,feature request Cannot get my code I can't get my code even I send my phone number already Please fix it,[],[],[]
99_7148_5,feature request,Fix it please This new update detected as malware ,feature request Fix it please This new update detected as malware,[],[],[]
99_7149_5,feature request,Please fix this I still cant download it ,feature request Please fix this I still cant download it,[],[],[]
99_7150_5,feature request,Non existant support I trust the name however why cannot this app optimise as it says it does eg closing unused apps Emailed support 6 months ago and no response Unacceptable poor service from a famous brand ,feature request Non existant support I trust the name however why cannot this app optimise as it says it does eg closing unused apps Emailed support 6 months ago and no response Unacceptable poor service from a famous brand,[],[],[]
99_7151_5,feature request,No ignore list on Nexus 7 with android 4 3 Fix it please ,feature request No ignore list on Nexus 7 with android 4 3 Fix it please,[],[],[]
99_7152_5,feature request,Working fine on wlan but distortion on mobile internet,feature request Working fine on wlan but distortion on mobile internet,[],[],[]
99_7153_5,feature request,Good when it works but annoying when it plays up Getting fed up of having to uninstall because it doesn't allow you to work on a new picture ,feature request Good when it works but annoying when it plays up Getting fed up of having to uninstall because it doesn't allow you to work on a new picture,[],[],[]
