WebAppID,CategoryID,Subject,MainText,Rating,Remarks
99,2,Wonderful,"I use this app traveling through six countries in Europe over a period of three weeks and it was flawless. The off-line option always worked great.
Do not expect this map to give you distances from place to place it will not do that. But once you get into a city if you want to get around, this cannot be beat.",5,M_267 AppID: 327783342 Src: AppStore_Random
99,2,Fix please,Love it but it's crashing with the new update!!,4,M_268 AppID: 343200656 Src: AppStore_Random
99,2,Doesn't work!,The few times it worked it was an awesome app. Now it's total frustration: takes forever to load and then crashes. Lame!,1,M_269 AppID: 350213975 Src: AppStore_Random
99,2,And then some!,The interface works great and mapping is nice :) Only bug I've seen is Facebook integration at times.,5,M_270 AppID: 353881166 Src: AppStore_Random
99,2,APD,"I listen to it a lot. However, it will once in a while disconnect for no apparent reason. When it disconnects, it will repeat previous transmissions. I would like more APD and less Fire and Ambulance. Great app!",4,M_271 AppID: 358640670 Src: AppStore_Random
99,2,Please fix problem with creating play lists and the group button,"I went in and made a playlist, I unselected the group podcasts button so it would go into my list of pod casts so that I could create playlists like NEWS, TECH, etc... it worked for the FIRST playlist created, now it won't work for any of the others I create, it will ONLY allow to select ALL the podcasts... very strange. Please fix.   The ""GROUP by PODCAST"" button is now dead after creating ONE playlist successfully....  I have uninstalled, reinstalled, rebooted my iphone, etc.
Please help... an AWESOME program otherwise.   I just have a lot of podcasts and need to be able to group them... the iPhone's hard installed video app does that for me ... but I really want to use your program vs. the iPhones app....
Please advise.",3,M_272 AppID: 393858566 Src: AppStore_Random
99,2,It won't work anymore,Now it crashes and I can't get in anymore. Please fix!,1,M_273 AppID: 399072152 Src: AppStore_Random
99,2,Track bites,"Good ap but the usage of activity points does not work. Not shown when the add button is selected. Fix this. Other than that, no problem.",4,M_274 AppID: 404299862 Src: AppStore_Random
99,2,Expected more...,I'm glad I didn't pay the $10 for this app. Every time I try to load it it crashes. There's a 50-50 chance that I will get alerts. I got the app so i would know about warnings and to help keep my family safe. I would not recommend this app unless they fix all these issues. I want something that will work all the time not half the time.,1,M_275 AppID: 413511993 Src: AppStore_Random
99,2,New update :(,The new update doesn't work. Won't even open now. Can't believe I paid for this app!! I have found better apps for free!!!,1,M_276 AppID: 420294241 Src: AppStore_Random
99,2,Update bad,Crashes after update,1,M_277 AppID: 421706526 Src: AppStore_Random
99,2,App hasn't work for a month now,App hasn't worked in a month. That shows no effort in trying to fix this. You all failed.,1,M_278 AppID: 432000525 Src: AppStore_Random
99,2,Horrible update,I can't even install it. I am now with out my navigation. This is the worst. Hurry up and fix it and I will change it to an 4 star,1,M_279 AppID: 432000525 Src: AppStore_Random
99,2,Very good app,"Does everything I would need a simple weather app to do. Radar is slow to load, but I have another app for that. There's not a lot of detail in the information, particularly in details for upcoming days. The forecast is no more specific than a high and low temp and a picture representation of the weather for the entire day. Nevertheless, this isn't meant to be too detailed, and it provides plenty of info for the current time. My biggest complaint is that the app crashes on startup often. Sometimes it will load the second time, sometimes it requires a restart of my iPad 3rd generation. It's a nice looking app, the kind that you would want to have on your iPad, it just has a stability problem.",4,M_280 AppID: 464770748 Src: AppStore_Random
99,2,There is no way to move edited photos to iPhoto on Mac!!,After you edit the photos on the iPad there is no way to move them to the iPhoto app on a Mac. They don't update on the Mac. Please fix this.,3,M_281 AppID: 497786065 Src: AppStore_Random
99,2,crashes,The effects are really cool. Nothing like instagram. But the app crashes every time I try to save. Needs to be fixed.,2,M_282 AppID: 520664855 Src: AppStore_Random
99,2,Disappointed,The upgrade keeps crashing and I can't even get it to work!!!!,1,M_283 AppID: 281935788 Src: AppStore_Random
99,2,terrible,doesn't load properly on my 3GS with the latest iOS. used to show picture relating to current weather but not anymore. radar map takes forever to load.,1,M_284 AppID: 295646461 Src: AppStore_Random
99,2,Terrible,The only thing this is good for is starting documents. If you try to upload your documents from google documents the document is just gray.,1,M_285 AppID: 306273816 Src: AppStore_Random
99,2,Went from great to unusable,"This once great app is now useless.  Every address I enter fails.  I was a faithful and constant user before the update, now I am searching for another app that actually works.",1,M_286 AppID: 316126557 Src: AppStore_Random
99,2,Where's My SkyCaddie???,"I have the paid $20.00 version. Worked great until update. Seriously, nothing works now. Greens are not tee boxes and swimming pools are not greens.",1,M_287 AppID: 322399059 Src: AppStore_Random
99,2,brown rice,"Will definitely download and re-rate as 5 stars when this is fixed. Unusable if you want that option, which is why I give 1 star.  Dont bother putting brown rice in the special secrion as it may be missed.  Great way to order and avoid any miscommunication with staff.  Love the food a ton!",1,M_288 AppID: 327228455 Src: AppStore_Random
99,2,App won't open,"I downloaded this app so I could load my physical card and take advantage of the $10 free offer but the app won't open. I've rebooted my phone, and deleted and reinstalled the app. No luck. Was there any quality control on this thing?",1,M_289 AppID: 331177714 Src: AppStore_Random
99,2,Recent update crashes,This app was great until the most recent update. Now it crashes all the time. Do NOT download until this problem is (hopefully) fixed!,2,M_290 AppID: 331308914 Src: AppStore_Random
99,2,Cool,It is the best app ever.,5,M_291 AppID: 367623543 Src: AppStore_Random
99,2,wow - way to kill a potentially great app!,"First off, let me say that it looks great...if I could get it to stay up for more than 5 seconds...then it CRASHES!  The concept is wonderful and the app appears to be very nicely done from a user interface standpoint but it is very unstable.  Big disappointment since I use this for my doctoral studies, major failure in the mobility and convenience categories...0 out of 10 for usefulness.",1,M_292 AppID: 376413870 Src: AppStore_Random
99,2,Opted out,I was using the app which seemed great until I noticed it was posting to my fb page even though I opted out. Deleted app because it doesn't give you the option again after the fact,3,M_293 AppID: 393422300 Src: AppStore_Random
99,2,Fix this app,"Every time I use it, it crashes. If I don't use for 25 days, pinger says they will give away my number. Terrible app.",2,M_294 AppID: 399355755 Src: AppStore_Random
99,2,Freezes during payment processing,"The app is fine but the one thing, (and really only thing you need it for) isn't working. I attempted to pay a bill using the credit card already on file and  after several minutes of ""beach ball"" froze the app. I had to go to the website to pay my bill.",3,M_295 AppID: 416023011 Src: AppStore_Random
99,2,Great app but constantly freezes,"This is just do frustrating. Only solution is
Delete and re download app. Then it freezes again on camera launch...! Happened for the last month.
Please fix it then I will
Gladly give all
Five stars...!",1,M_296 AppID: 478351777 Src: AppStore_Random
99,2,Fun game but errors,Very fun but the server is apparently not that big for all users. My app keeps getting errors when I try to open it and play where I don't get that with other games. Haven't been able to play all day,3,M_297 AppID: 497595276 Src: AppStore_Random
99,2,Game won't load!!!!!,"Very aggravating! First, game wouldn't load, just got loading spinner. Now game will load for 1 play then when you try to play again......black screen, loading spinner! Waste of money! Please fix it!!",1,M_298 AppID: 524509185 Src: AppStore_Random
99,2,Horrible update,"Ever since iOS 7 update, Dropbox has not worked constantly crashes, when it does run it is EXTREMELY slow, and there are problems with camera uploading PLEASE FIX ASAP",1,M_299 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Dropbox not working,"Since the update, it won't backup to Dropbox",3,M_300 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Why not support previous IOS?,I have an ipad 1st gen which can not update anymore I want to install dropbox on that device but dropbox can not be installed! I hate it Why not support the previous IOS version? How can we use it?,1,M_301 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Crash,My iPad works fine when I open Dropbox But every time I open it on my iPhone 4 is either crashes or it continuously pulls up a messiah making it hard to close It needs to fixed Fast Even after the current update just a day ago it is still crashing on IPhone!! This needs to be fixed,1,M_302 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Bugs!!!!!,"I care more about the functionality than the looks, so this review will say nothing about the updated look  There are some major bugsproblems with the update!!!!  I am no longer given the option to 'open in'  This means, I can look at my Numbers spreadsheets, but I can't 'open in' Numbers, so I can't work with those spreadsheets or enter any info on them  Major issue!!!  It makes dropbox completely useless for me     Please fix this !!!!!",1,M_303 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Bring back colored icons,"This update makes it harder and slower to use The icons for different file types all look very similar, which makes it slower to scan through and find the desired file The old version used colors, which made it much faster to use",1,M_304 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,whiteout horrid on iPad,"The inverted colors of the icon induce retinal after images, and in-app, the whiteout is hard on the eyes The experience on an iPad Air is one of huge expanses of white or badly contrasting off-whitelight blue and stencil-thin pale icons battling the brightness of it all The spartan look works fine on an iPhone, where there is proportionately less white assaulting the eye with the iPad, however, I keep trying to reduce the brightness of the display, but that only further impacts contrast and legibility 
Also why is it not possible to change names of files or folders??",1,M_305 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Can't open JPEG with new update,"Since they did a new update almost all my JPEG take too much time to open or even don't open I need to save the file to see the photo on my iPhone 

How can I have the old version?????",1,M_306 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Maximization,HOW CAN I CAN MAXIMIZE THE SLIDE SHOW ?! IT DISAPPEARED  BAD UPDATE,2,M_307 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Doesn't work on iPad,When I open it crashes my iPad,1,M_308 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Downloads of favorites can't resume?,Im on a crappy hotel wifi that goes in and out Been trying to download a 1gb file for over 2 days now But for some reason dropbox has not allowed favorited downloads the ability to resume  and instead restarts the download from the beginning every time it fails It's almost 2014 We have the technology to RESUME A DOWNLOAD what's the problem here?,2,M_309 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Fix the starred items feature!,"It does a poor job at retaining the starred items in memory So I wait a long time for an MP3 to buffer, I 'star' it so I won't have to wait next time But then next time it often has to buffer all over again!",3,M_310 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Ok,Needs to be less crazy,1,M_311 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Could be better,"Music takes 15 seconds to load after you have selected a song ( doesn't matter if I'm on Verizon LTE or Wifi) also, it doesn't play the next song automatically instead you have to open the app, go back and pick the next song in the folder You can't even hit the 'next' button to skip tracks  Please fix these in the next update!

Running iOS7 Same issues on iOS 6",2,M_312 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,It's stupid,You can't download any videos into your phone Like come on I don't know why yahoo would do this to me making a deal with Dropbox,1,M_313 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,iPad app crashes,"I typically don't leave support as my feedback, but I can't seem to get a response This app crashes each and every time I try to open it on my iPad 3rd gen I use it often on my Iph5 but for some reason here it doesn't work Please update ASAP so it works again",2,M_314 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Not universal,"It works on a few platforms but I love to keep changing my phones every couple of weeks and this app is not universal on all platforms They need to release this app on more platforms like newer Windows Phone 8 like Lumia 1020 and then it will be true 5 stars Till then, sky drive wins",2,M_315 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Great app Beware of newest version,Always loved Dropbox Reliable and handy Newest version has menu problems Can't upload Please fix! Thanks!,4,M_316 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Please fix,I'm having issues with moving my files,3,M_317 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,App does work,I install Dropbox yesterday When I start the App the  dialog box ' app wants your location' appears in an endless loop,1,M_318 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Can't use,I have not been able to use Please fix,1,M_319 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Don't update,New update doesn't detail what's changed Now the app doesn't work Just a black screen with a gray bar at the bottom Please fix soon,2,M_320 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Doesn't work on iPad mini,I get a pop up about push notifications and if I push ok it pops back up again making it completely inoperable I tried changing all the push notification options and it doesn't fix it!,1,M_321 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,"App fails to install, can't update either","This app never installed correctly, I don't see the icon
Nevertheless, it always show up in the App Store under Updates
It always says Installing
I can't update it, can't delete it, can't use it
Only App I've ever seen that does that

ZERO stars!

What a Joke!",1,M_322 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Frozen Screen,Spent many hours successfully transporting pictures Site then froze when I needed to export All pictures are locked and frozen I keep trying to re- access the app site with no success,1,M_323 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,need to fix!,"somethings wrong with the last update
i only can view pdfs once 
after opening for the first time, cannot view them anymore!

the latest update fixed the issue of crashes and also can view the pdfs without problem thanks a lot for your work!  however there is still a problem which is that when you try using the 'open in' option in other iPad applications, and ask to open in Dropbox, the filed just opened shows up in the iPad Dropbox application, but the Dropbox server is not updated meaning that file is not found in the Dropbox folders if you access the folders in a different devicecomputer, etc",3,M_324 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,App is missing,"Downloaded the latest update and now my app has disappeared, and the App Store won't let me download it again",1,M_325 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,It keeps sayin updating,I can't open the goddamn app,1,M_326 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Crashing! Help!,I can't open it on my ipad 3 Help! Crash! Crash! Crash!,1,M_327 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,App Crashes,"Thanks, Dropbox  Here I was, thinking Dropbox is one of the greatest inventions since sliced bread  One update, and I can't access my files or photos on my gen 3 IPad  I know it is Presidents' Day weekend, but can someone fix this please?  Maybe you are enjoying time with familysure would be nice to share pics with them",1,M_328 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Rubbish,Cannot open any saved files,1,M_329 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,nightmare,"The automatic upload feature is ridiculous as there is no intuitive or easy way to stop it  Also, the delete function is confusing and should have some sort of dialog box informing you that you are about to delete a photo on your ipad, not just in dropbox interface, and ask you to confirm that you want to do this  My wife tried to stop the automatic upload and hit the delete prompt thinking that may stop it  We now lost photos of our newborn which we cannot recover  Thank you Dropbox - you just lost us photos we will never get back!",1,M_330 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,App Fails on 411KB upload,The latest revision (as of 10 January 2013) loops endlessly when trying to upload a 411KB file  Had to email it to move to another device,2,M_331 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Reconsidering,"Update, EN performance has improved considerably (from 2 to 3 stars) since my last review, however the app remains pretty buggy It constantly reports failure to synch, it freezes momentarily between all actions, it crashes here and thee, and the search function sometimes fails to find key words I am borderline thinking of going premium, but also keeping an eye for alternatives Note, some of my problems may be related with some incompatibility of iPad2 with iOS7

Previous review,
After several months of daily use, and building about 1K pretty intensive notes, I was in the process to put a serious long-term commitment to EN- but I've had to seriously rethink this after the problems with the last upgrade The problems I've experienced are not as severe as what others are reporting Mine have been mostly with the iPad 2 version, while the desktop version w MacBook Air has continued to work OK 

On the iPad things have actually improved quite a bit over the past week, in terms of less freezes, when trying to do a search- so for me it is wait and see, to see if EN can get it together The searches have also become less efficient and clunky in all iPad &amp Mac desktop versions I am still working on EN, but will also be on stand-by, and looking for possible alternatives

I don't have many concerns w the new design, as others do-- but I do hope that EN programmers can stay focused on the real issues",3,M_332 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Dec 12 Update Crashes App,"I love Evernote and have become very reliant on it, one of the apps I can't do without however I am without it now because it crashes on open and will not open on iPhone  DO NOT load the Dec 12 update!  Evernote please fix",1,M_333 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Freezes,The app has been unbelievably buggy since the last update Cannot trust using it on iPhone (only desktop and iPad),1,M_334 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,EverCrash,Brilliant app but crashes on iPad and iPhone,1,M_335 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Dislike this update!,I dislike the latest version My notes randomly disappear They are listed under the wrong name (usually by the one that is actually above it) I LOVED the version prior to this one This version is making me lose my confidence that my notes are actually being saved!,2,M_336 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,"Progressively pretty, functionally worse","Evernote is an excellent and indispensable service in my life I'm happy to be a premium subscriber

The mobile app, however, seems to be getting progressively worse The latest version is clunky and buggy Not to mention that 'announcements,' which are essentially ads, now occupy the app's prime real estate If there were an extra-premium subscription that would let me hide those and focus on my work, I'd subscribe!

I love the document photo feature I use it daily In the latest app iteration, though, this feature causes a crash Arg!

I'm an Evernote evangelist, but I honestly could not recommend this mobile app

???
ORIGINAL REVIEW
Thanks for your hard work Happy to be a premium subscriber

Only suggestion add ability to copy note links",2,M_337 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Can't trust it,"I really wanted a note system I could trust, but Evernote just lost all my notes on the upgrade",1,M_338 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Very poor design,It seems Evernote did not understand the spirit of iOS 7 The design seems flat for the sake of flatness Usability has been thrown out the door It's very confusing to use the app Simple actions are painfully slow,1,M_339 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,I give up,"Okay Evernote, I hope you are listening You had a great idea But 'note' should not be in your name Call it Eversomething The text formatting makes it virtually impossible to create a note with any form of rich text, bullets, numbered lists, indentation, etc Maybe the underlying code base or architecture makes it difficult to create rich text with proper formatting I don't know, but until this is fixed it is not useful And man I've really tried to like Evernote The synching ability among so many platforms was great But I have to go back to OneNote now Who knows if you will read this But I really wish you would understand this huge weakness in your product And I have done a good amount of googling around to know that I'm not the only one around wanting better text capabilities Please fix this I really want  need a proper Evernote!",2,M_340 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Needs fixing,"The search function isn't working and I have to sign in every time I open it Evernote needs to fix this Other than that, I love Evernote",3,M_341 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Oops,"Was just beginning to trust this app until 7 update Quit working for all practical purposes
Will watch for patches and post an updated review I really was wanting this app to be effective They have some silly new process to sell post it notes Not!",1,M_342 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,iOS 7 glitches,"?The highlighting of words works but the menu that pops up to copy, cut, paste etc Won't stay open long enough to be used
?When placing the cursor over text when the keyboard is open makes the text jump every where but where you want the cursor to be",4,M_343 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,BROKEN,No notes showing up All the notebooks are there but they are all empty Boo,1,M_344 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Lovehate,"Seems like the Evernote religion has passed me by Perhaps there are handy tools that I am missing trainings that are obvious to all but me But, really! The notes, bullet points, spacing, numbering all fail when i transfer to Word and other systems The resulting formatting problems take longer than just starting over and retyping notes I also find that the left column flickers and the program crashes at every other use About 1 in 4 syncs give an error message 

All that aside, I like calling up notes on my phone, ipad, and desktop (almost) whenever I want If this problematic version is intended to induce me to go for another version, it doesn't In fact, if this version were more solid, I'd be tempted to buy the upgrade",3,M_345 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Problems syncing and opening notes,"When this app worked, I'd give it 4 stars But shortly after having it I got several errors about inability to sync And then I couldn't open all my notes And now it says trouble reaching evernote server Btw the solution to that 1 (after I tried reinstalling and rebooting) is to log in using user name instead of email (or vice versa Whatever you're having a problem w try the other) But annoying this happens at all 

If it works for you, this is a pretty good app to help you keep all those notes you scribble down and email yourself in 1 place",2,M_346 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,HORRIBLE UPDATE!!!,"Today's update, dated March 1, 2013 is horrible!  Every single time I open up the App, it defaults to the 'Updated' view of all my notes Then, when I select either 'Title', which is how I REALLY WANT to organize my notes, in alphabetical order, or I select 'Created,', the App immediately crashes and closes  I have tried this over 50 times! I tried rebooting my iPadno to avail  I tried deleting the App all together, and then reloaded it, but still the same problem!  This HAS TO BE FIXED ASAP PLEASE!!!!!!!  I can't effectively use my notesit's too much of a hassle to try to look in each month for a note created, and even each month is not in alphabetical order  THERE IS NO RYTHME OR REASON TO THIS UPDATE!!!!  I have always been one of your biggest advocates and proponents  If this bug isn't fixed pronto, I will have to delete Evernote permanently, and use a different App!  ARGHHHHHH!!!!!!",1,M_347 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Saved button is missing,"I was looking for the longest time the save (Favorites feature) button until I noticed that it only appears when iPad is hold in vertical position (upright) This was so weird I usually hold my iPad for trip advisor in horizontal position (sideways), so the button was nowhere to be found? I hope that the tripadvisor fixes this UX usability issue soon",4,M_348 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Was greatnow crashes,Was an excellent app  Now crashes on iPod touch since last update  Won't open at all Please fix asap!!,1,M_349 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,DO NOT RELY ON TA MAPS,"Locations on maps are incredibly inaccurate Sometimes it's only a few blocks wrong, or maybe a mislabeled street, but I am seeing much worse locations outside of San Miguel de Allende are shown within the downtown area Want to golf? Go horseback riding? Come to the historic Centro, where it is mapped but doesn't exist The most funny in accuracy is the pyramid supposedly a few blocks from my rental house

Next problem, related to this is the 'Near Me' function First, the app couldn't find me Instead, it thought I was in a town two hours away and showed me attractions for that town When I dragged the map to the town I am in there was more of the map craziness, but even worse The few locations that were accurately mapped now shifted to within a block or two from my house

Lastly, the new version is less functional than the previous version And it's a lot less functional than the website

Bottom line is that I am deleting until at least the map issues get fixed I am definitely unhappy with this version",1,M_350 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,This Website is a Fraud,"Most of the hotel reviews, especially from poor hotels, are fake and most likely posted by employees Notice how after a negative review is posted, it is invariably followed by several glowing reviews And because TripAdvisor is paid by the hotels listed on this site they will remove negative reviews if pressured by the hotel",1,M_351 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Please fix bug,I love this app It helps me a lot when I'm on the trip but one thing that makes me mad that when I click to see the photos It's only show 1 pic and I got stuck I have to delete the app and redownload it again ??????,3,M_352 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,No Saved Trips,Unable to save forum posts that are the most useful suggestions when out on a trip No Saved Trips that you personally put together to assist you when out &amp about with your mobile What good is that? Not many will find a wifi and open their laptop,2,M_353 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Map does not refresh after detail view,"Then you have to go back to search, and zoom in from a global view Buggy",2,M_354 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Lag!,Lag! Very Laaagggg! Please fix it!,1,M_355 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,problem discovery,"Failed to upgrade	I couldn't upgrade to the new version, had to delete the app, now I can't install it again",1,M_356 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,problem discovery,Error report	Not ok,3,M_357 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,problem discovery,New updates force close	Please fix This new update causes the app to stop all the time and it's irritating Please fix and I'll go back to five stars,3,M_358 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,problem discovery,Update issues!	As soon as this was updated it will no longer give me accurate search results! Please fix pinterest!,1,M_359 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,problem discovery,Great app	Occasionally freezes or has errors loading & pinning  I have also had issues refreshing feed at timesbut otherwise great app,4,M_360 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,problem discovery,Confusing	If you have never used Pintrest it is confusing Now they have a new mapping thing that you have to say if you want to use every pin Also pops up for you to rate it at every log in so save yourself the annoyance and rate it right away,3,M_361 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,problem discovery,"Keeps telling me to reset my password,because it is in safe mode,but will not send me the email to do so!",5,M_362 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,problem discovery,I'm loving it  Mind you it does keep freezing up,4,M_363 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,problem discovery,Bots?	I would rate it higher i love the app but it says there are bots on my network and i cannot fix it,1,M_364 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,problem discovery,Why run at startup??	Asking for unnecessary permissions Also I do not want the app to run at startup! I would rather uninstall this,1,M_365 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,problem discovery,Fck	Fix this cause always error,3,M_366 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,problem discovery,Please fix this	Idk it uninstalls in my phone automatically And I ha e to download it again n again,3,M_367 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,please support older IOS,I have a factory refurbished older iPad and it cannot run IOS 7  Can't you make a 'legacy' Dropbox app available for those of us that don't have brand new equipment?,1,M_368 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,No preview,"Older versions of this app used to allow me to preview word, excel and pdf documents While the preview pane is still there the app just tells me the file name and size and does NOT display the content Completely useless",1,M_369 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,2,Fix This!!,It's way too slow!! Loved this app Then I updated and its like a flipping sloth Ugh!! FIX PLEASE!!,1,M_370 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,4,rating,No help function. Wtf??	No idea how it works.  Just kept blowing myself up.,1,M_371 AppID: #7_Worms 2 Armageddon Src: PlayStore_Random
99,4,rating,Paid app  and still needs to pay more?	Really?,1,M_372 AppID: #8_Wo ist mein Wasser Src: PlayStore_Random
99,4,rating,"good game but...	I paid for it and not only do you now charge for all the extras, but you serve me ads too!",1,M_373 AppID: #5_Plants vs Zombies Src: PlayStore_Random
99,4,rating,Its so slow	Its so slow man.,1,M_374 AppID: #1_PicsArt - Photo Studio Src: PlayStore_Random
99,4,rating,"Sequel only on ios?	So the developer released the ios sequel before android when there are far more android users, are you stupid?",1,M_375 AppID: #5_Plants vs Zombies Src: PlayStore_Random
99,4,rating,Very bad,1,M_376 AppID: #1_Camera Zoom FX Src: PlayStore_Random
99,4,rating,Waste of money	Not downloading,1,M_377 AppID: #3_Need for Speed Most Wanted Src: PlayStore_Random
99,4,rating,My gallery app does better than this	Trash,1,M_378 AppID: #1_PicsArt - Photo Studio Src: PlayStore_Random
99,4,rating,"Pathetic
",1,M_379 AppID: #5_officesuite7 Src: PlayStore_Random
99,4,rating,Galaxy Note2	This paid app Sucks there is NO PM option like on the free app,1,M_380 AppID: #8_XDA Premium Src: PlayStore_Random
99,4,rating,High hopes shot down...	Been looking for an open office port for Android for quite a while and thought I hit the jackpot with this one unfortunately way too clunky and no way up to optimized for tablets will keep looking,1,M_381 AppID: #6_androidOpenOffice Src: PlayStore_Random
99,4,rating,This game sucks,1,M_382 AppID: #7_Worms 2 Armageddon Src: PlayStore_Random
99,4,rating,Gettin stuck most of the times	I also wasted my 3 quid I think its shame on the N.F.S game designers deciving people like this.. we dont expect these from them.,1,M_383 AppID: #3_Need for Speed Most Wanted Src: PlayStore_Random
99,4,rating,Pile of sh!t worst app ever!,1,M_384 AppID: #2_flipagram Src: PlayStore_Random
99,4,rating,Good but wth	Its a good camera and everything but it used 1.00gb of my data last month. What the heck is that? What is this sending out?,1,M_385 AppID: #1_Camera Zoom FX Src: PlayStore_Random
99,4,rating,Lame	Just stick to Auto Awesome on Google+.,1,M_386 AppID: #2_flipagram Src: PlayStore_Random
99,4,rating,Not gooood at all >_<	I don't like at all u can download only one pic & i want to download albums or videos tooo that's sucks >_< >_<,1,M_387 AppID: #3_Seitenmanager Src: PlayStore_Random
99,4,rating,summer	ok,1,M_388 AppID: #6_MomentCam Src: PlayStore_Random
99,4,rating,"No more Chathead Popups?	Gees that's the only reason why I installed this app and now it's gone :| bye messeger :(  I don't like the Facebook app either, just another app that eats ram... --&gt;Browsers, all in one",1,M_389 AppID: #2_facebook messenger Src: PlayStore_Random
99,4,rating,"Seriously needed permissions?? I think not!!	Why in the world would I give anyone or application the right to make phone calls through my phone, edit my text messages and send them, take video and pictures?? This is sadly getting worse with each update and this is supposed to be a security program??? I was pleased at first with this app but have no respect for it or the idiots coming up with these updates. This needs to stop!!! Next you will need to access my credit report. Here's an idea, DELETED!!!!!!
",1,M_390 AppID: #6_Antivirus PRO Src: PlayStore_Random
99,4,rating,"Terrible
",1,M_391 AppID: #5_officesuite7 Src: PlayStore_Random
99,4,rating,Upside down	HTC one. Yes upside down,1,M_392 AppID: #6_Assassins Creed Pirates Src: PlayStore_Random
99,4,rating,Good	Good,1,M_393 AppID: #5_viber Src: PlayStore_Random
