WebAppID,CategoryID,Subject,MainText,Rating,Remarks
99,2,problem discovery,Now it will not load new pins from people I follow and if I click to view people I follow then it crashes and closes the app.,3,P_17249
99,2,problem discovery,Love this app but it crashes too much!!,3,P_17258
99,4,information giving,A pretty good representation of the website but took a while to figure out how to save a photo to the camera roll.,3,P_17259
99,2,problem discovery,The app still crashes a lot and will often lose the page I was on if I switch to another app for a moment   which is really annoying.,3,P_17259
99,2,problem discovery,"Not a fan of the new layout, and the app still crashes, even on the most recent iOS platform.",3,P_17273
99,4,information giving,"Whenever I need an idea for anything, I can find a ton here!",3,P_17280
99,5,feature request,I receive a lot of pins and its frustrating that the pins show up small I think it would be cool if it comes up like the pins do when we are pinning.,3,P_17291
99,5,feature request,Having the pins on the left needs to be moved back to the middle.,3,P_17298
99,4,information giving,"I do wish, with all the new updates, they made a slide show option because sometimes I just want to flip through my pins(instead of having to click on each one, one at a time).",3,P_17301
99,4,information giving,"I RECOMMEND it to every wedding planner, fashionista, technology mogul, DIY fanatic, food craver, comedic lover, and many more.",3,P_17312
99,4,information giving,"Highly recommend it ,",3,P_17342
99,2,problem discovery,Don  t try to fix something that doesn  t need fixing?,3,P_17347
99,2,problem discovery,"Reverse, please!!!",3,P_17347
99,4,information giving,I don  t even need any other apps.,3,P_17370
99,4,information giving,How did I ever live without Pinterest?,3,P_17370
99,5,feature request,Only thing I wish it would do would allow me to print from my iPad easily.,3,P_17374
99,2,problem discovery,The only complaint I have is that it crashes at random times.,3,P_17389
99,2,problem discovery,"Though It crashes after a couples minutes on my ipod ,",3,P_17394
99,5,feature request,I just miss the you could save the photos in your iPhone but other than that I  m in love with this app!!!,3,P_17399
99,4,information giving,Gives me lots of ideas from tatoos to home decor to building or just make my life easier &amp; more fun!,3,P_17411
99,4,information giving,"I use it all the time and I love how it rarely crashes ,",3,P_17414
99,2,problem discovery,"Very well put together but after using for a little bit on my iPhone, the app crashes.",3,P_17424
99,2,problem discovery,When using it on my iPad it crashes and my iPad just shuts off then restarts it  s self.,3,P_17424
99,4,information giving,"You don  t have to search and search the stuff that interests on the web, its all here, you can also add information you others to see.",3,P_17429
99,4,information giving,"I also liked that choosing the board did not close my new pin, not allowing me to make any additional changes to the wording if the pin.",3,P_17431
99,4,information giving,"\nOne more thing, a lot of other people and I really liked the alphabet scroll bar for the boards, so it would be nice if you could bring that back with your next bug fix.",3,P_17436
99,2,problem discovery,My only complaint would be occasional crashes.,3,P_17442
99,2,problem discovery,Please fix the bugs!,3,P_17449
99,2,problem discovery,"I LOVE the update, but I can  t enjoy it because it still crashes A LOT!",3,P_17451
99,2,problem discovery,This app crashes at least twice a day and now is not fully loading the activity my pins are getting.,3,P_17460
99,5,feature request,I wish I could have the last version back.,3,P_17463
99,2,problem discovery,"I don  t like the pull up menu, please fix!!",3,P_17463
99,2,problem discovery,Please fix it!,3,P_17466
99,2,problem discovery,Please fix ur problem!,3,P_17467
99,2,problem discovery,Please fix it.,3,P_17468
99,2,problem discovery,Please fix this!,3,P_17470
99,4,information seeking,What happened to my notifications?,3,P_17473
99,2,problem discovery,"They are only showing the brand new ones, problem is sometimes I don  t get through them all and then I come back...now they are gone!",3,P_17473
99,2,problem discovery,Please please fix this!!!,3,P_17474
99,4,information seeking,"What happened to the related pins"" that you got at the bottom of a pin?""",3,P_17475
99,4,information giving,I hate that you can no longer see all the other items people pinned when you click on a specific pin.,3,P_17477
99,4,information giving,That was what made this so much fun...the unlimited exploring.,3,P_17477
99,2,problem discovery,Please fix it.,3,P_17477
99,4,information giving,"All my past notifications are gone (I liked being able to look through the past ones) and I can  t access related pins, which was really helpful in narrowing down my search results.",3,P_17479
99,2,problem discovery,Please fix bigs.,3,P_17479
99,4,information giving,\nThat  s how I found most of pins and now it  s gone?!!!!?,3,P_17481
99,2,problem discovery,Please fix this.,3,P_17482
99,4,information giving,Thank you for putting the time bar back and it has been crashing for me less thus far.,3,P_17484
99,4,information giving,There are so many times that I  m on Pinterest when I definitely need to be doing other things.,3,P_17485
99,2,problem discovery,"I can barely go on there for a minute with out it crashing ,",3,P_17489
99,4,information giving,If you have numerous boards you now have to click to make the keyboard go away if you change the caption or you can  t scroll to the bottom of your board list because the keyboard blocks it.,3,P_17490
99,4,information seeking,Why do you now have to reach across the screen to obtain your list of boards?,3,P_17490
99,4,information seeking,Why can you no longer see the number of followers you have on each board?,3,P_17490
99,4,information seeking,Why does your total number of boards no longer show on your main page?,3,P_17490
99,4,information giving,If was not broken it  should not have been fixed.,3,P_17490
99,2,problem discovery,Please fix it.,3,P_17492
99,4,information giving,Can  t stop pinning!!!,3,P_17493
99,2,problem discovery,"I hate the new layout, the menu bar at the bottom, the way I can  t just tap outside of a box to close it, how the close x"" has switched sides with the ""pin it"" button.""",3,P_17494
99,4,information giving,\nThe one positive: it hasn  t crashed on me since the update.,3,P_17494
99,2,problem discovery,"I use Pinterest a lot, and version 3.3 still has the same issue as the last couple of updates.",3,P_17495
99,2,problem discovery,Crashes constantly and will occasionally crash my iPad 3.,3,P_17495
99,2,problem discovery,It needs to be fixed not have useless things added on like a map option.,3,P_17495
99,4,information seeking,"What was the point of this last update, to make the app as difficult as possible to use?",3,P_17496
99,4,information giving,I don  t like that you can  t choose board cover with new update.,3,P_17497
99,4,information giving,It provides an access to ideas for just about any and everything!!!,3,P_17498
99,4,information giving,"Great app, would be nice if you could change tags on mobile version.",3,P_17499
99,4,information seeking,"can  t figure out how to change a board cover after the update ,",3,P_17503
99,4,information giving,I doubt they even posted them.,3,P_17507
99,2,problem discovery,Obviously Pinterest is having spam issues.,3,P_17507
99,4,information giving,Please clear them up.,3,P_17507
99,2,problem discovery,"Every since I updated to iOS7, this app crashes my whole iPad.",3,P_17510
99,2,problem discovery,Please fix because I don  t like using Pinterest on a browser.,3,P_17510
99,2,problem discovery,Please fix this.,3,P_17517
99,2,problem discovery,Please fix it.,3,P_17517
99,4,information seeking,How do you change the board cover?,3,P_17522
99,2,problem discovery,"However, you guys forgot to add the follow count for individual boards.",3,P_17523
99,2,problem discovery,"It crashes about five times a day, when it IS working it is awesome.",3,P_17530
99,4,information giving,Hopefully the crashing has been fixed when there are a few open pages.,3,P_17533
99,4,information seeking,"\n\nAlso, why did you remove the number of pins we have per board?",3,P_17533
99,4,information giving,Please pay attention the the negative feedback.,3,P_17536
99,4,information seeking,So what happened to the option of saving photos from Pinterest directly to the camera roll on iPads?,3,P_17537
99,4,information giving,Totally counterintuitive and just makes things really difficult.,3,P_17538
99,4,information giving,"It is not user friendly to navigate, and there is an issue where I can  t pin something because the pin button is out of reach.",3,P_17540
99,4,information giving,Now I can  t email pins and upgrade is sluggish.,3,P_17545
99,4,information giving,Please put it back!,3,P_17552
99,5,feature request,And please add tags bc the search feature becomes useless when my description just says cute or adorable and I have to search my entire board to find something.,3,P_17552
99,2,problem discovery,"About half of attempted re pins fail, the hide &amp; seek bottom dock is a real pain to use, and it much, much harder to navigate in general than the older version.",3,P_17565
99,4,information giving,Please bring back the last version or let us down grade from this atrocious unusable fail.,3,P_17565
99,5,feature request,They just need to update the layout I fill like everything is hidden I want a better task bar.,3,P_17567
99,2,problem discovery,This version has crashed many more times than previous ones.,3,P_17569
99,5,feature request,boards/subjects should have some type of restrictions or distinguishing   key phrases.,3,P_17570
99,2,problem discovery,"No more crashes, and I  m happy once again.",3,P_17573
99,2,problem discovery,App is crashing when trying to send a direct message via email.,3,P_17574
99,2,problem discovery,"The look is bland, and apparently Pinterest has forgotten tons of their pinners are DIY and crafting nuts.as you can probably can tell, I may have a slight problem with Pinterest.",3,P_17575
99,2,problem discovery,"Just PLEASE fix it, then I will love you so.",3,P_17575
99,2,problem discovery,Please fix this.,3,P_17579
99,2,problem discovery,Love the app but when I open the notifications it crashes.,3,P_17582
99,4,information giving,Please know I adore this app .,3,P_17583
99,2,problem discovery,Just please fix this bug.,3,P_17583
99,4,information seeking,"But is there a way for used to filter out certain topics, like tattoos and wedding dresses?",3,P_17585
99,2,problem discovery,"So, the app is totally worthless to me when I am doing everything right and it  s not working.",3,P_17587
99,2,problem discovery,I updated my iPhone app and now when I open the app all the pages are blank.,3,P_17589
99,2,problem discovery,"BSRA1028 ,  I love this app but ever since I updated it it does not work.",3,P_17590
99,2,problem discovery,Please fix this   very annoying and limits my use of the site.,3,P_17591
99,2,problem discovery,I updated the app and now no pins will show in the news feed or in the categories.,3,P_17593
99,2,problem discovery,Please fix it!,3,P_17594
99,2,problem discovery,I  m quite annoyed and would really like them to fix this situation.,3,P_17595
99,2,problem discovery,Please fix this because otherwise I LOVE this app but it is useless to me if I can  t view ANYTHING!,3,P_17595
99,5,feature request,Please restore a way to open pin links in external browser or let us save photos.,3,P_17603
99,5,feature request,I just wish that you could have more secret boards.,3,P_17604
99,2,problem discovery,Any app that crashes is terrible.,3,P_17606
99,2,problem discovery,Pinterest crashes  your iPad to the boot screen.,3,P_17606
99,4,information giving,I can  t think of one instance of another app doing this.,3,P_17606
99,2,problem discovery,If I had to say there was a problem it would be that this app is too addicting!!!!!!,3,P_17608
99,2,problem discovery,This needs to be fixed.,3,P_17612
99,4,information giving,The addition of secret boards was a great idea!,3,P_17616
99,5,feature request,If only every pin had a direct link to how to buy it or the items inside.,3,P_17619
99,4,information seeking,Where are the categories?,3,P_17621
99,4,information giving,I use this for home and work just to get new ideas.,3,P_17623
99,4,information giving,I love this app but I would also love if they added a way you can see pins people sent you &amp; pins you sent to other people!,3,P_17624
99,4,information giving,I love seeing what others ideas are.,3,P_17633
99,2,problem discovery,The app crashes my iPad since iOS 7 update.,3,P_17636
99,4,information seeking,What happened?,3,P_17637
99,5,feature request,Please bring that back.,3,P_17643
99,5,feature request,Please bring back the save to camera roll.,3,P_17647
99,2,problem discovery,"Prior to newest update: Love app, only problem is sometimes when I want to pin, it won  t let me click pin.",3,P_17649
99,4,information giving,It has everything I need!!,3,P_17650
99,2,problem discovery,"BUT...every time I go to a website from a pin then come back, it crashes!!!",3,P_17659
99,2,problem discovery,Can  t email cause it crashes every time.,3,P_17668
99,5,feature request,Please repost the old one so we can downgrade.,3,P_17668
99,4,information seeking,Except how do I change my board cover pin?,3,P_17682
99,4,information giving,So glad they added a business profile!,3,P_17683
99,4,information giving,I just love all the personalizing you can do.,3,P_17684
99,4,information seeking,"I can  t find any help on the devloper  s pages or online, so what am i to do?",3,P_17686
99,5,feature request,Please bring back the old.,3,P_17697
99,5,feature request,"Please change it back, I hate everything about it!",3,P_17700
99,2,problem discovery,Still crashes since updated my iPad 3 with IOS 7.,3,P_17703
99,4,information giving,If you are on Pinterest...you need this.,3,P_17704
99,2,problem discovery,"Seriously, I can  t find them now....epic fail.",3,P_17706
99,2,problem discovery,I am unable to post a comment...the message I get is: 'You have exceeded your rate.',3,P_17707
99,4,information giving,We think you were trying to post content that might be spam.,3,P_17707
99,2,problem discovery,I love this app but now I can  t open the pages and I can only see the pins but when I click on them I can  t go to the websites.,3,P_17709
99,5,feature request,I just wish it would allow your to scroll through the home page with one column rather than 2 on the iPhone.,3,P_17716
99,4,information giving,You can pretty much anything you want to know or design in here.,3,P_17717
99,4,information giving,\nI need more hours in a day.,3,P_17718
99,4,information giving,Never had issues with the app.,3,P_17729
99,2,problem discovery,"Now it crashes randomly, and often.",3,P_17742
99,4,information giving,My daughter has created a bunch of items from this app!,3,P_17744
99,4,information giving,I have had no problems with it.,3,P_17745
99,4,information giving,"There are so many great ideas, yummy recipes, and hillarious ecards.",3,P_17760
99,4,information giving,"It  s okay, sometimes it can be buggy but since my last update I haven  t had a problem!",3,P_17767
99,2,problem discovery,"Only issue I have is that is will refuse to let me pin once in awhile and that gets frustrating, but otherwise I love it!",3,P_17770
99,5,feature request,"I do not like how some pins lead you to a dead site, those should be removed.",3,P_17781
99,4,information giving,I love Pintrest so much it gives me so many craft ideas or just keeps me busy when I  m bored!,3,P_17784
99,4,information giving,I don  t have any problems and you can find about anything you  re looking for ?,3,P_17787
99,2,problem discovery,"Makes it difficult to find things, since I have to try and remember WHEN I created the board, to make it easier to find.",3,P_17790
99,2,problem discovery,Please fix it!,3,P_17795
99,2,problem discovery,I  ve also had issues with some pins not being clickable.,3,P_17797
99,2,problem discovery,I love the app but it crashes every  minute and never saves the thing I was about to pin!,3,P_17798
99,4,information giving,"I can  t stop ,",3,P_17801
99,2,problem discovery,"The iPad version has several problems, including stacking open windows in the background, not alphabetizing new categories on your page, and frequent unexpected program crashes.",3,P_17806
99,4,information giving,What ever I need some inspiration for I can surely find it here!,3,P_17823
99,2,problem discovery,"but since upgrading to iOS 7, the app frequently crashes.",3,P_17836
99,2,problem discovery,Please fix the stability!!,3,P_17836
99,2,problem discovery,Please fix this ASAP!,3,P_17837
99,4,information giving,That creates a problem for me because it is my ADDICTION !!,3,P_17863
99,2,problem discovery,The latest revision of the app has had some stability problems.,3,P_17865
99,2,problem discovery,"But, the new update keeps crashing the app every time I try to open a pin.",3,P_17873
99,2,problem discovery,Please fix it!,3,P_17873
99,2,problem discovery,I love being able to use Pinterest thru the app but it seems to be having problems.,3,P_17880
99,2,problem discovery,The only issue I have is that some of the pins have no link...you click the picture and that  s all you get is the photo.,3,P_17881
99,4,information giving,Amazing ideas and the imagination is endless.,3,P_17883
99,4,information seeking,"Also, how in the world do you communicate with someone or send them a pin?",3,P_17885
99,4,information giving,It is my go to app when I need an idea.,3,P_17890
99,2,problem discovery,"Excellent app, though it occasionally crashes when browsing through it.",3,P_17895
99,2,problem discovery,"Push notifications are not working on my iphone although it  s set up properly and when you open a sent pin while in email on the iPad, it forces Safari to open, it does not open it in the App.",3,P_17906
99,4,information giving,It has everything you need!,3,P_17915
99,2,problem discovery,"Please fix....please please please ,",3,P_17919
99,4,information giving,"Adriano Plotzki ,  I  ve been reading many tips about how to sleep without Pinterest, but I still can  t do it.",3,P_17920
99,4,information giving,"I love the app, but it hate that you can  t see the time while you  re in it.",3,P_17923
99,4,information giving,I learned how to pin my own pics.,3,P_17924
99,2,problem discovery,Great app but newest update crashes often when pinning on my iPad.,3,P_17931
99,4,information seeking,If anyone knows how to do this please post.,3,P_17935
99,4,information giving,Only problem for me is once I start I can  t get off.,3,P_17942
99,2,problem discovery,"Every time I get on, it crashes and causes my iPad to restart.",3,P_17948
99,4,information giving,It is amazing how much fun you can have with it.,3,P_17952
99,4,information giving,"Everything I ever need is right here on this app, I get soo many inspiring ideas from any category.",3,P_17957
99,2,problem discovery,"It appears all bugs have been fixed, but are not.",3,P_17962
99,4,information giving,Great service   almost great app\n\nBasic function is there  but I can  t wait until its fully functional!,3,P_17964
99,4,information seeking,Why is it so hard to fund menu items?,3,P_17964
99,2,problem discovery,"s Next Partner :) ,  ...except the fact that whenever I  m in the middle of reading an extra long pin, it crashes!",3,P_17966
99,2,problem discovery,"Sometimes, if I  ve just been on it for a while it crashes.",3,P_17966
99,4,information giving,"As much as I like to lose myself in Pinterest, I like to have some sense of time while browsing around in this app.",3,P_17967
99,4,information giving,"All your ideas, needs and wants!!",3,P_17970
99,2,problem discovery,I am one of the many who is not able to use this app.,3,P_17971
99,2,problem discovery,Love Pinterest but there has been a lot if crashing since the last update.,3,P_17972
99,5,feature request,"It would be nice if one could rearrange boards on page to have categories that are similar be next to each other, or just to be able to arrange the boards on page to ones liking.",3,P_17982
99,2,problem discovery,Also I have been having problems with constant crashing and pins that lead to nowhere.,3,P_17982
99,2,problem discovery,Please fix this!,3,P_17986
99,4,information giving,Get ready to find all the things you didn  t even know you wanted to do/ have!,3,P_17988
99,2,problem discovery,I love Pinterest but I can  t open it anymore without it crashing.,3,P_17994
99,2,problem discovery,"However one frustrating development is when I  m deeper into links (say I follow a pin to its site, click on another link and want to pin from there) the app consistently crashes.",3,P_18000
99,5,feature request,It would be cool to see some type of messaging system integrated where you could suggest a pin to a friend or be alerted if one of your friends commented on something you pinned.,3,P_18000
99,4,information giving,"It  s easy and doesn  t crash often ,",3,P_18006
99,2,problem discovery,Please fix this.,3,P_18014
99,2,problem discovery,Please fix this!,3,P_18016
99,4,information giving,Just love it.,3,P_18023
99,4,information giving,"Amylovescats ,  Don  t download this app if u want to have a life outside of Pinterest.",3,P_18029
99,4,information giving,Everything you need will be here.,3,P_18033
99,4,information giving,I highly recommend this app!,3,P_18040
99,2,problem discovery,"I liked the previous version of the app, but now there are way to many advertisements that pop up when I am pinning.",3,P_18042
99,2,problem discovery,"The only issue is that every once in a while, it kicks me out of the app.",3,P_18049
99,4,information seeking,What did we do before Pinterest!?,3,P_18055
99,4,information giving,"s Team ,  If you have not tried it you are totally missing out.",3,P_18056
99,2,problem discovery,"Love Pinterest BUT app crashes quite often :/ ,",3,P_18064
99,2,problem discovery,I did some research and it turns out many ppl have this problem and it  s a Pinterest app specific problem.,3,P_18068
99,5,feature request,Please release an update to fix this.,3,P_18068
99,2,problem discovery,No complaints whatsoever except that the app crashes from time to time on my ipad air.,3,P_18068
99,2,problem discovery,Ever since the last update it crashes constantly and makes it very frustrating to use!,3,P_18087
99,2,problem discovery,Ever since the latest update my iPad app crashes several times a session when clicking on specific pins.,3,P_18088
99,4,information giving,Highly recommend this app.,3,P_18101
99,5,feature request,However I wish there was an way to alphabetize my boards!,3,P_18102
99,2,problem discovery,"I greatly enjoy Pinterest, the only problem I find with it is that I can  t go back to the same place I was once I click on something, while on my windows phone ,",3,P_18106
99,4,information seeking,How can u not LOVE this app?,3,P_18115
99,2,problem discovery,Now I can  t open links in safari and when I look at other people  s boards   hardly any of their boards and pins load (you can tell by their pin count).,3,P_18116
99,2,problem discovery,"My only complaints would be that sometimes it unexpectedly crashes, which sometimes makes me lose great pins.",3,P_18118
99,4,information giving,"Anytime you need an idea for any reason, it  s here at your fingertips.",3,P_18127
99,2,problem discovery,:/ please fix this!,3,P_18128
99,2,problem discovery,But the new update causes crashes everytime I try to open notifications ?,3,P_18134
99,2,problem discovery,"s iTunes ,  Constantly crashes my iPad!",3,P_18135
99,2,problem discovery,There are a few issues I  ve experienced with uploading certain pictures and being able for others to view.,3,P_18136
99,2,problem discovery,"However, it is crashing and shutting down the device so it must reboot.",3,P_18147
99,2,problem discovery,"The update crashes my iPad when I try to open a pin..but other than that I am totally obsessed with it and love all the ideas I get from it ,",3,P_18149
99,4,information giving,Now that you added the ability to upload pics I  m happy to give you 5 stars!,3,P_18150
99,4,information seeking,Why does the app always crash when I try to send a pin from my iPad?,3,P_18152
99,4,information giving,I liked how you could back swipe to return to the pervious page of posts now it goes to another pin.,3,P_18161
99,5,feature request,But I wish you could move more than one pin at a time to a new board.,3,P_18171
99,4,information giving,You can create your own boards and see what all of your friends are pinning.,3,P_18174
99,4,information giving,Definitely recommended for anyone who is looking for a fun and productive way to pass the time.,3,P_18174
99,4,information giving,I love selecting my favs and adding a few of my own pix.,3,P_18184
99,4,information giving,"Never had a problem with crashing ,",3,P_18187
99,4,information giving,I can get everything I need in one place from food to crafts to funny pictures to wedding ideas.,3,P_18201
99,4,information giving,It is amazing and I highly recommend it to anyone that hasn  t tried it.,3,P_18201
99,4,information giving,I can save things I want to see later by just pinning them.,3,P_18214
99,4,information giving,Great app love the site only gets a 4 because I can  t pin directly from iPhone and lets face who uses their computer that often anymore.,3,P_18226
99,4,information giving,"There are really good ideas for home decor, cooking, crafting, etc., but my favorite feature is travel photos and all the amazing places one can add to one  s bucket list.",3,P_18231
99,4,information giving,This app really helps you keep organized with everything you might want to do or have done or love or want to remember.,3,P_18237
99,4,information giving,"I  ve been wanting to get Pinterest on the go, and so far I  ve been very happy with this app :) I haven  t had to deal with updates yet, but I love how its still just as easy to use on my iPhone as it is to use on a tablet or computer!",3,P_18245
99,2,problem discovery,Now it is so frustrating.....crashes constantly on my iPad.,3,P_18254
99,2,problem discovery,"Every so many pins, searches or even pulling up my owns pins....it CRASHES.",3,P_18254
99,4,information giving,Sorry before I forgot the rating.,3,P_18256
99,4,information giving,There are so many ideas and themes.....you could explore forever.,3,P_18261
99,4,information giving,"Viewing so many places in the world to get 'traveling' ideas, \n'how to' fix things in your house, hair, makeup, etc., &amp; amazing party ideas.",3,P_18263
99,4,information giving,"\nI can find anything from beautiful Art or photos of celebrities, flower ideas (bouquets or arrangements)\nPinterest is such a helpful &amp; useful app that I can  t live without.",3,P_18263
99,4,information giving,It has made my daily life so much easier.,3,P_18263
99,4,information giving,"No matter what you  re into and what you  re looking for, it  s here!!",3,P_18267
99,2,problem discovery,The only problem is that I spend so much time surfing for ideas that I run out of time to do them!,3,P_18281
99,2,problem discovery,"I am addicted to pinterest but when I updated it,I can  t open the app or even on safari!!",3,P_18292
99,4,information giving,One of them was Create a Pin in Pinterest.,3,P_18300
99,2,problem discovery,It crashes every time I close a pin I was looking at.,3,P_18303
99,2,problem discovery,"Have to copy link and open in a browser, otherwise I just get a grey screen.",3,P_18307
99,2,problem discovery,"The app is great, but not when it is crashing my iPad.",3,P_18322
99,2,problem discovery,"Ever since the update, when the screen orientation is changed, the app crashes and the iPad goes right along with it.",3,P_18322
99,2,problem discovery,It repeatedly crashes and resets.,3,P_18326
99,2,problem discovery,\n\nUpdate: this is the third update since I originally wrote this review and it  s still crashing on a regular basis.,3,P_18326
99,4,information giving,"Best ideas, people are so creative and I think I  m addicted!",3,P_18329
99,4,information giving,Please continue it always.,3,P_18333
99,4,information giving,I plan to get all my associates hooked on it.,3,P_18335
99,4,information giving,"Love love love it lots of inspiration and you can find anything you need ,",3,P_18342
99,5,feature request,I wish you were able to create sub boards.,3,P_18356
99,2,problem discovery,My entire iPad crashes when I  m using Pinterest since the update.,3,P_18357
99,4,information giving,I never have any problems with this app!,3,P_18358
99,2,problem discovery,I also have a problem with it crashing.,3,P_18366
99,2,problem discovery,"I am addicted to Pinterest, but it is always crashing.",3,P_18370
99,4,information giving,I just love this App!,3,P_18374
99,4,information giving,I love pinterest I can  t stop looking at stuff!!,3,P_18386
99,2,problem discovery,Sometimes I am unable to see my pins/likes/boards but it  s coming along.,3,P_18387
99,4,information giving,This app never fails to surprise me!,3,P_18388
99,2,problem discovery,I love this app but it crashes my whole iPad and it has to restart itself.,3,P_18405
99,2,problem discovery,Please fix this bug!,3,P_18408
99,4,information giving,This creates a stack of open pages.,3,P_18412
99,2,problem discovery,I have to manually close pages under the one I am looking at or the program will crash after just a few clicks.,3,P_18412
99,2,problem discovery,"I love this site, but it has been crashing since the last update.",3,P_18420
99,2,problem discovery,Pinterest crash and burns harder than a Ford Pinto.,3,P_18434
99,2,problem discovery,The crashing bug needs to be fixed before adding more crap we can  t use.,3,P_18434
99,2,problem discovery,This needs to be fixed....why is it you won  t show my review?,3,P_18434
99,4,information giving,It  s perfect when I  m on the go and I need to look up something I  ve saved.,3,P_18435
99,4,information giving,I  ve found so many good ideas and recipes and its so easy to organize them so you can use them later.,3,P_18437
99,2,problem discovery,Application crashes after trying to open link up.,3,P_18445
99,2,problem discovery,Please fix otherwise awesome App.,3,P_18445
99,4,information giving,I  m completely addicted and the updates have just added to my addiction.,3,P_18447
99,4,information giving,I can  t pin fast enough.,3,P_18447
99,2,problem discovery,Can  t open pins!!,3,P_18450
99,4,information giving,Never have I gotten so many ideas to be creative .,3,P_18457
99,4,information giving,"As an elementary art teacher, I could not have a better app on my phone, so many good ideas ,",3,P_18464
99,2,problem discovery,The only bad thing is that it crashes quite a bit.,3,P_18471
99,2,problem discovery,The app crashes entirely too much.,3,P_18478
99,2,problem discovery,App constantly crashes.,3,P_18481
99,2,problem discovery,"If you try to send a pin to someone, pin something, viewed one of your boards  app will either just crash or you get blue screen and ipad restarts itself.",3,P_18481
99,2,problem discovery,My app has continually been crashing.,3,P_18484
99,2,problem discovery,Please get it fixed!!!,3,P_18484
99,4,information giving,"I love the app, I get lots of recipes and am able to open it when I  m at the grocery store and see what I need to buy for recipes and then when I  m cooking its easy to follow the recipe right from my phone!!",3,P_18490
99,2,problem discovery,"Love the App big time BUT after this last update, it would seem, it crashes all the time.",3,P_18495
99,4,information giving,It  s the first place I look to when I need something.,3,P_18503
99,4,information giving,:) the new updates on this app make it much more stable and I like you can now make Pinterest folders within the app.,3,P_18524
99,2,problem discovery,I hate it when it crashes my iPad though &amp; has been difficult to open pins at times.,3,P_18526
99,5,feature request,The one thing that is missing &amp; something I  d like to see is red light notifications like the website version has.,3,P_18530
99,2,problem discovery,"With the new iOS and app update, I can  t open ANY of my pins, or any of the links in safari through the app.",3,P_18532
99,4,information giving,I totally recommend it!!!,3,P_18534
99,4,information giving,"Pintrest is the greatest, all ideas are great, just need clear and full recipes.",3,P_18536
99,2,problem discovery,I am so disappointed with the Pinterest IPad App at how it continues to crash when attempting to open the pinned links.,3,P_18544
99,2,problem discovery,"Please fix this as soon as possible, as this app played an important role in my leisure time.",3,P_18544
99,4,information giving,The ideas are endless.,3,P_18548
99,2,problem discovery,"Can  t open pictures to view larger and on the rare when I can, I can  t open the URL.",3,P_18550
99,2,problem discovery,Please fix it!,3,P_18557
99,4,information giving,Addictive app filled with craft ideas and step by step tutorials on how to create them.,3,P_18560
99,4,information giving,Just love it!,3,P_18570
99,4,information giving,Who needs a cookbook anymore when I have Pinterest!,3,P_18583
99,2,problem discovery,I have had op problems with this app.,3,P_18600
99,4,information giving,"Save all your how to"" videos in one place; all your renovation ideas; party planning ideas; dream decorating ideas; plan for what to do in your garden next year.""",3,P_18607
99,2,problem discovery,"However, it does not always work (when I absolutely know I have a pin with that word in the description).",3,P_18608
99,2,problem discovery,"Whtsap is hngng smetms...nw need an updte whch cn imprve whtsap...please give updte quckly ,",3,P_143531
99,5,feature request,"Art support	Waiting for the update since a month, all the other apps except whatsapp supports it;coz of which I can  t use art. ",3,P_143628
99,2,problem discovery,NICE	Please fix the Whatsapp..all my contact profile picture cannot see. ,3,P_143666
99,2,problem discovery,"Earlier it was running awesome but since d last update its running very slowly, plz resolve d prob!!!",3,P_143704
99,4,information seeking,why	why my whatsapp have not settings ?,3,P_143713
99,4,information giving,Good	I cannot see the last seen statements though?,3,P_143726
99,5,feature request,How abt u give the android users the same functionality?,3,P_143739
99,2,problem discovery,Crashes	App crashes frequently on HTC phone.,3,P_143754
99,5,feature request,above average as it needs more emotions.,3,P_143770
99,2,problem discovery,Installation problem	I am not able to install whatsapp on lenovo A269I,3,P_143773
99,2,problem discovery,Four stars	Its a wonderful app and provides a good way to stay in contact with peepz but its needs more improvement especially in de area of speed,3,P_143862
99,2,problem discovery,Not happy	I want d developer to improve the app cz I updated my fone to 4.1.1 and the app is not working,3,P_143892
99,2,problem discovery,New Flags added does nt work.plz update.,3,P_143898
99,5,feature request,Please make an Update of LAST SEEN FREEZE or HIDE LAST SEEN options.,3,P_143928
99,4,information giving,85 out of 100 need this kind of Update.,3,P_143928
99,5,feature request,Media sharing	Its good but can be better and if mb in media sharing can incresed then it will be excenlt so please improve it so that I can give it 5 stars,3,P_143935
99,5,feature request,Please Add More Features	Please Add More Features Like Whatsapp +(plus),3,P_143955
99,2,problem discovery,"Its not at all connecting.please sort it down ,",3,P_143957
99,4,information giving,"No block list	as i updated No block list,",3,P_143959
99,5,feature request,It should have a built in protection system.,3,P_143962
99,4,information giving,Great	Great app but need some improvement for IOS devices,3,P_143994
99,4,information giving,Please i need your help.,3,P_144018
99,4,information giving,Cool app	Please make sure that we can delete media received from memory and not just from chat.,3,P_144023
99,2,problem discovery,They have to fix the update feature properly so that it done at a one go and possibly twice for it to activate previous whatapps conversation account.,3,P_144029
99,4,information seeking,Is that true and if so why can  t you set it up?,3,P_144032
99,5,feature request,S4	Please we need a Zimbabwean flag,3,P_144060
99,2,problem discovery,Using too much memory	Whatsapp is using too much memory You have to do something whatsapp team for users having low memory,3,P_144072
99,4,information seeking,Payements	Good but why can  t it be free like skype?,3,P_144081
99,2,problem discovery,"I cant download image and videos sent	when i try to download image or videos, it says ""download was unable to complete, please try again later"".",3,P_144086
