Id,Subject,MainText,Text,TextTokens,TextTopics,TopicPercentages
99_3749_2,problem discovery,As of Dec upgrade it still crashes ,problem discovery As of Dec upgrade it still crashes,"['problem', 'Dec']",[171],[0.5432902]
99_3750_2,problem discovery,It has become something I rely on but it crashes on my iPhone ,problem discovery It has become something I rely on but it crashes on my iPhone,['problem'],[171],[0.5432902]
99_3751_2,problem discovery,I tried opening it from the App Store but it wouldn t let me ,problem discovery I tried opening it from the App Store but it wouldn t let me,['problem'],[171],[0.5432902]
99_3754_2,problem discovery,I sure wish there was a better app than Evernote for this feature set because it has so many bugs and feature limitations ,problem discovery I sure wish there was a better app than Evernote for this feature set because it has so many bugs and feature limitations,"['problem', 'well', 'app', 'Evernote', 'feature', 'bug', 'feature', 'limitation']",[103],[0.6620017]
99_3758_2,problem discovery,It crashes constantly ,problem discovery It crashes constantly,['problem'],[171],[0.5432902]
99_3759_2,problem discovery,When I update a note on my PC it takes forever to show up after I sync on phone sometimes I even have to log out and back for it to show up ,problem discovery When I update a note on my PC it takes forever to show up after I sync on phone sometimes I even have to log out and back for it to show up,"['problem', 'update', 'note', 'pc', 'phone']",[],[]
99_3761_2,problem discovery,It crashes every time within 2 minutes of using it ,problem discovery It crashes every time within 2 minutes of using it,"['problem', 'time', 'minute']","[182, 100]","[0.44626966, 0.3239905]"
99_3762_2,problem discovery,Please make it stable and if possible bring back the old UI ,problem discovery Please make it stable and if possible bring back the old UI,"['problem', 'stable', 'possible', 'old', 'ui']",[118],[0.5989846]
99_3766_2,problem discovery,I currently cannot attach photos without it crashing so I may have to find a replacement soon ,problem discovery I currently cannot attach photos without it crashing so I may have to find a replacement soon,"['problem', 'photo', 'replacement']","[171, 136]","[0.35863626, 0.34310222]"
99_3767_2,problem discovery,Just installed it on a new iPad I m glad I don t have too much invested in it because I m abandoning it over the font size issue ,problem discovery Just installed it on a new iPad I m glad I don t have too much invested in it because I m abandoning it over the font size issue,"['problem', 'new', 'iPad', 'glad', 'font', 'size', 'issue']",[97],[0.65212405]
99_3770_2,problem discovery,I tried fixing it myself before contacting support but I made the problem worse ,problem discovery I tried fixing it myself before contacting support but I made the problem worse,"['problem', 'support', 'problem', 'bad']",[171],[0.38254133]
99_3772_2,problem discovery,Since the new update the app crashes a lot on my 4s especially when I try to take a photo in the app ,problem discovery Since the new update the app crashes a lot on my 4s especially when I try to take a photo in the app,"['problem', 'new', 'update', 'app', '4s', 'photo', 'app']",[171],[0.61671907]
99_3773_2,problem discovery,Start crashing ,problem discovery Start crashing,"['problem', 'start']",[157],[0.6834854]
99_3774_2,problem discovery,But since IOS7 it crashes and freezes on a website at least once a week ,problem discovery But since IOS7 it crashes and freezes on a website at least once a week,"['problem', 'website', 'week']",[156],[0.48347244]
99_3777_2,problem discovery,It constantly reports failure to synch it freezes momentarily between all actions it crashes here and thee and the search function sometimes fails to find key words ,problem discovery It constantly reports failure to synch it freezes momentarily between all actions it crashes here and thee and the search function sometimes fails to find key words,"['problem', 'failure', 'action', 'search', 'function', 'key', 'word']",[177],[0.8824844]
99_3778_2,problem discovery,Note some of my problems may be related with some incompatibility of iPad2 with iOS7 ,problem discovery Note some of my problems may be related with some incompatibility of iPad2 with iOS7,"['problem', 'problem', 'incompatibility', 'ios7']",[171],[0.50932497]
99_3779_2,problem discovery,The problems I ve experienced are not as severe as what others are reporting ,problem discovery The problems I ve experienced are not as severe as what others are reporting,"['problem', 'problem', 'experienced', 'severe']",[171],[0.5097797]
99_3781_2,problem discovery,Yodaman70 Not sure if this is an Evernote or iTunes issues but found this app and two others aren t upgradeable yet 60 other apps no problem ,problem discovery Yodaman70 Not sure if this is an Evernote or iTunes issues but found this app and two others aren t upgradeable yet 60 other apps no problem,"['problem', 'sure', 'Evernote', 'iTunes', 'issue', 'app', 'aren', 'upgradeable', '60', 'app', 'problem']",[166],[0.6970141]
99_3783_2,problem discovery,Still crashes a lot when capturing and attaching photos to the note ,problem discovery Still crashes a lot when capturing and attaching photos to the note,"['problem', 'photo', 'note']",[154],[0.5102547]
99_3785_2,problem discovery,And each time a sync error occurs the error report transmission fails as well ,problem discovery And each time a sync error occurs the error report transmission fails as well,"['problem', 'time', 'sync', 'error', 'error', 'report', 'transmission']",[94],[0.6307748]
99_3787_2,problem discovery,Had been five for me but the update one previous to this broke it for whole tribes of us and it took them a week to get the fix out see below ,problem discovery Had been five for me but the update one previous to this broke it for whole tribes of us and it took them a week to get the fix out see below,"['problem', 'update', 'previous', 'tribe', 'week', 'fix']",[127],[0.57742774]
99_3792_2,problem discovery,Tech support tried to help and I m a premium user but none of them came right out and said what was wrong something like 'Sir you are experiencing what millions of others are experiencing ',problem discovery Tech support tried to help and I m a premium user but none of them came right out and said what was wrong something like 'Sir you are experiencing what millions of others are experiencing ',"['problem', 'Tech', 'support', 'premium', 'user', 'wrong', 'million']",[117],[0.88237965]
99_3800_2,problem discovery,The only problem is that it s like a giant vortex where I look up and an hour has passed ,problem discovery The only problem is that it s like a giant vortex where I look up and an hour has passed,"['problem', 'problem', 'giant', 'vortex', 'hour']",[171],[0.51513875]
99_3805_2,problem discovery,Works well crashes sometimes but good ,problem discovery Works well crashes sometimes but good,"['problem', 'work', 'good']","[100, 147]","[0.431835, 0.33435187]"
99_3811_2,problem discovery,I uninstalled the app from my iPad because it always crashes ,problem discovery I uninstalled the app from my iPad because it always crashes,"['problem', 'app', 'iPad']","[123, 184]","[0.76551795, 0.3333333333333333]"
99_3817_2,problem discovery,I wish after it crashes you could go back instead of starting over ,problem discovery I wish after it crashes you could go back instead of starting over,['problem'],[171],[0.5432902]
99_3822_2,problem discovery,I have had no problems with it crashing my phone ,problem discovery I have had no problems with it crashing my phone,"['problem', 'problem', 'phone']",[171],[0.5213282]
99_3825_2,problem discovery,The app used to have major freezing problems ,problem discovery The app used to have major freezing problems,"['problem', 'app', 'major', 'freezing', 'problem']","[169, 171]","[0.43415672, 0.41850352]"
99_3832_2,problem discovery,Please fix this I love Pinterest way too much not to use it ,problem discovery Please fix this I love Pinterest way too much not to use it,"['problem', 'Pinterest', 'way']","[168, 186]","[0.47122297, 0.3333333333333333]"
99_3833_2,problem discovery,Can t stop pinning ,problem discovery Can t stop pinning,['problem'],[171],[0.5432902]
99_3840_2,problem discovery,Can do what I like to do n rarely crashes ,problem discovery Can do what I like to do n rarely crashes,['problem'],[171],[0.5432902]
99_3841_2,problem discovery,Please fix the fixes ,problem discovery Please fix the fixes,"['problem', 'fix']",[182],[0.6883645]
99_3844_2,problem discovery,I love Pinterest but this app crashes almost every time I use it ,problem discovery I love Pinterest but this app crashes almost every time I use it,"['problem', 'Pinterest', 'app', 'time']",[168],[0.5673752]
99_3848_2,problem discovery,Never had the problem before ,problem discovery Never had the problem before,"['problem', 'problem']",[171],[0.69851714]
99_3849_2,problem discovery,The only suggestions fix the glitch that boots you out and shuts down your iPad on occasion create main topic board to house boards as subtopics e g Main topic 'decorating' and boards under this would be kitchen bedroom etc I just have so many boards it would make things more organized and easier to find ,problem discovery The only suggestions fix the glitch that boots you out and shuts down your iPad on occasion create main topic board to house boards as subtopics e g Main topic 'decorating' and boards under this would be kitchen bedroom etc I just have so many boards it would make things more organized and easier to find,"['problem', 'suggestion', 'glitch', 'shut', 'iPad', 'occasion', 'main', 'topic', 'board', 'house', 'board', 'subtopic', 'topic', 'board', 'kitchen', 'bedroom', 'board', 'thing', 'easy']",[157],[0.95330536]
99_3857_2,problem discovery,The mobile app is slow and crashes a lot but I love it when it s not struggling ,problem discovery The mobile app is slow and crashes a lot but I love it when it s not struggling,"['problem', 'mobile', 'app', 'slow']",[171],[0.30313215]
99_3860_2,problem discovery,The only problem is that I ll just mean to take a peek before I know it I ll discover I ve lost hours ,problem discovery The only problem is that I ll just mean to take a peek before I know it I ll discover I ve lost hours,"['problem', 'problem', 'peek', 'hour']",[171],[0.5151784]
99_3867_2,problem discovery,There is still a crashing issue on occasion and pins on my homepage refuse to load ,problem discovery There is still a crashing issue on occasion and pins on my homepage refuse to load,"['problem', 'issue', 'occasion', 'pin', 'homepage']",[168],[0.3178265]
99_3868_2,problem discovery,The app crashes sometimes and that can be very frustrating ,problem discovery The app crashes sometimes and that can be very frustrating,"['problem', 'app', 'frustrating']",[154],[0.76391965]
99_3874_2,problem discovery, n nPinterest was crashing on my iPad but seems to be better since the update ,problem discovery  n nPinterest was crashing on my iPad but seems to be better since the update,"['iPad', 'well', 'update']","[110, 184]","[0.4951694, 0.3333333333333333]"
99_3879_2,problem discovery,Fantastic app I recommend it entirely only crashes sometimes ,problem discovery Fantastic app I recommend it entirely only crashes sometimes,"['problem', 'fantastic', 'app']",[171],[0.69851696]
99_3881_2,problem discovery,I use Pinterest a lot but the app is constantly crashing when I go to open a pin ,problem discovery I use Pinterest a lot but the app is constantly crashing when I go to open a pin,"['problem', 'Pinterest', 'app', 'pin']","[168, 186]","[0.5666794, 0.5]"
99_3884_2,problem discovery,It s so easy to use has very few bugs and is so much fun ,problem discovery It s so easy to use has very few bugs and is so much fun,"['problem', 'easy', 'bug', 'fun']",[164],[0.33369407]
99_3886_2,problem discovery,I love Pintrest and the app version is laid out well but it crashes all the time and sometimes takes several tries to reach the web page linked to the pin ,problem discovery I love Pintrest and the app version is laid out well but it crashes all the time and sometimes takes several tries to reach the web page linked to the pin,"['problem', 'Pintrest', 'version', 'time', 'try', 'web', 'page', 'pin']",[153],[0.6315919]
99_3887_2,problem discovery,5 9 12 Update Bugs are fewer ,problem discovery 5 9 12 Update Bugs are fewer,"['5', '12', 'Update', 'few']",[114],[0.47477457]
99_3888_2,problem discovery,Can we get a fix on this ,problem discovery Can we get a fix on this,"['problem', 'fix']",[182],[0.68836397]
99_3895_2,problem discovery,After update takes longer for boards to load sometimes the app crashes ,problem discovery After update takes longer for boards to load sometimes the app crashes,"['problem', 'update', 'long', 'board', 'app']",[171],[0.501182]
99_3897_2,problem discovery,because it crashes now and then ,problem discovery because it crashes now and then,['problem'],[171],[0.54329026]
99_3898_2,problem discovery,Pinterest helps you find recipes to make delicious dishes gives you amazing gift ideas and room decor ,problem discovery Pinterest helps you find recipes to make delicious dishes gives you amazing gift ideas and room decor,"['problem', 'Pinterest', 'recipe', 'delicious', 'dish', 'amazing', 'gift', 'idea', 'room', 'decor']",[96],[0.91493255]
99_3902_2,problem discovery,The only problem I have with it is that it randomly closes the app ,problem discovery The only problem I have with it is that it randomly closes the app,"['problem', 'problem', 'app']",[171],[0.7749927]
99_3908_2,problem discovery,i like the new update but it still crashes every so often ,problem discovery i like the new update but it still crashes every so often,"['problem', 'new', 'update']",[171],[0.77499264]
99_3911_2,problem discovery,They ve been hits at get togethers and if I ever need to fix or clean something I can find it on Pinterest ,problem discovery They ve been hits at get togethers and if I ever need to fix or clean something I can find it on Pinterest,"['problem', 'hit', 'together', 'Pinterest']",[168],[0.6875973]
99_3912_2,problem discovery,s Fling This version crashes repeatedly and completely shuts my iPad down ,problem discovery s Fling This version crashes repeatedly and completely shuts my iPad down,"['problem', 'version', 'iPad']","[123, 184]","[0.7655175, 0.3333333333333333]"
99_3916_2,problem discovery,Then there was this last update Now iPad wants to crash sometimes not anywhere like before but just some ,problem discovery Then there was this last update Now iPad wants to crash sometimes not anywhere like before but just some,"['problem', 'update', 'iPad']","[123, 184]","[0.7655179, 0.3333333333333333]"
99_3918_2,problem discovery,If we could just solve these issues it would be awesome ,problem discovery If we could just solve these issues it would be awesome,"['problem', 'issue', 'awesome']",[168],[0.49068186]
99_3920_2,problem discovery,I have had the iPhone 4S and 5s with both of them I had loading issues when saving an image that would freeze and continue to load hours after I have exited the app ,problem discovery I have had the iPhone 4S and 5s with both of them I had loading issues when saving an image that would freeze and continue to load hours after I have exited the app,"['problem', 'iPhone', 'issue', 'image', 'hour', 'app']",[168],[0.3810415]
99_3929_2,problem discovery,My only problem is not being able to stop ,problem discovery My only problem is not being able to stop,"['problem', 'problem', 'able']",[102],[0.7633948]
99_3935_2,problem discovery,The only complaint I can share is I tried a recipe that had three ingredients followed the recipe completely and failed all three times ,problem discovery The only complaint I can share is I tried a recipe that had three ingredients followed the recipe completely and failed all three times,"['problem', 'complaint', 'recipe', 'ingredient', 'recipe', 'time']",[149],[0.6085634]
99_3936_2,problem discovery,Very infrequently do I have any problems and it is so convenient ,problem discovery Very infrequently do I have any problems and it is so convenient,"['problem', 'problem', 'convenient']",[171],[0.69851714]
99_3941_2,problem discovery,Constantly crashes when viewed on my iPad ,problem discovery Constantly crashes when viewed on my iPad,"['problem', 'constantly', 'iPad']","[123, 184]","[0.6858211, 0.3333333333333333]"
99_3942_2,problem discovery,Works awesome on my phone but crashes if you repin too quickly back to back ,problem discovery Works awesome on my phone but crashes if you repin too quickly back to back,"['problem', 'Works', 'awesome', 'phone']",[173],[0.50983983]
99_3950_2,problem discovery,I was nvr a big Facebook fan bc it gave too much personal without any personality Pinterest let s your real self shine through whether you intended to or not nI just wish that with the update that they would fix the crashing of my iPad if I have too many windows open or I have left it open too long ,problem discovery I was nvr a big Facebook fan bc it gave too much personal without any personality Pinterest let s your real self shine through whether you intended to or not nI just wish that with the update that they would fix the crashing of my iPad if I have too many windows open or I have left it open too long,"['problem', 'big', 'Facebook', 'fan', 'personal', 'personality', 'Pinterest', 'real', 'self', 'ni', 'update', 'crashing', 'window', 'open', 'open']",[169],[0.81616515]
99_3968_2,problem discovery,A bit glitchy sometimes so you may need to do an uninstall reinstall but otherwise go for it ,problem discovery A bit glitchy sometimes so you may need to do an uninstall reinstall but otherwise go for it,"['problem', 'bit', 'glitchy', 'uninstall', 'reinstall']",[178],[0.84293205]
99_3969_2,problem discovery,I also can t pin from Zulily any more but I don t know if it is Pinterest or Zulily ,problem discovery I also can t pin from Zulily any more but I don t know if it is Pinterest or Zulily,"['problem', 'Zulily', 'Pinterest', 'Zulily']",[168],[0.6875973]
99_3977_2,problem discovery,It s my go to DIY site when the creative juices have failed me ,problem discovery It s my go to DIY site when the creative juices have failed me,"['problem', 'diy', 'site', 'creative', 'juice']","[134, 113]","[0.4018917, 0.3640935]"
99_3989_2,problem discovery,I love this site but the app crashes every time I use it ,problem discovery I love this site but the app crashes every time I use it,"['problem', 'site', 'app', 'time']","[113, 182]","[0.4952184, 0.3213066]"
99_3992_2,problem discovery,The only problem is the newest update makes if a bit difficult to find and like things ,problem discovery The only problem is the newest update makes if a bit difficult to find and like things,"['problem', 'problem', 'new', 'update', 'bit', 'difficult', 'thing']",[171],[0.48995847]
99_3993_2,problem discovery,The update crashes sometimes but not as much as it used to ,problem discovery The update crashes sometimes but not as much as it used to,"['problem', 'update']",[171],[0.698517]
99_3997_2,problem discovery,They made a change some where along the way and I can no longer get this app to open my pinterest account using Facebook on my IPad ,problem discovery They made a change some where along the way and I can no longer get this app to open my pinterest account using Facebook on my IPad,"['problem', 'change', 'way', 'app', 'pinterest', 'account', 'Facebook']","[151, 111]","[0.5046768, 0.37894693]"
99_3998_2,problem discovery,I think I followed all the instructions properly but still there is a problem ,problem discovery I think I followed all the instructions properly but still there is a problem,"['problem', 'instruction', 'problem']",[171],[0.5189685]
99_3999_2,problem discovery,I have been hoping for a new version to fix the issue ,problem discovery I have been hoping for a new version to fix the issue,"['problem', 'new', 'version', 'issue']",[171],[0.586577]
99_4004_2,problem discovery,Wish it didn t crash on occasion but other than that it s great ,problem discovery Wish it didn t crash on occasion but other than that it s great,"['problem', 'crash', 'occasion', 'great']",[157],[0.3019607]
99_4005_2,problem discovery,The down side is that it does indeed crash on you everyonce in a while not constant at all and doesn t pick up where you left off and you will be lucky if you find that specific pin again ,problem discovery The down side is that it does indeed crash on you everyonce in a while not constant at all and doesn t pick up where you left off and you will be lucky if you find that specific pin again,"['problem', 'everyonce', 'constant', 'lucky', 'specific', 'pin']",[183],[0.6033158]
99_4007_2,problem discovery,I pick up some great ideas crazy photos and so on but occasionally it just puts up colored boxes instead of photos ,problem discovery I pick up some great ideas crazy photos and so on but occasionally it just puts up colored boxes instead of photos,"['problem', 'great', 'idea', 'crazy', 'photo', 'box', 'photo']",[],[]
99_4011_2,problem discovery,I get frustrated because it crashes with some regularity ,problem discovery I get frustrated because it crashes with some regularity,"['problem', 'frustrated', 'regularity']",[171],[0.5432902]
99_4016_2,problem discovery,The App gets a 50 50 sometimes it works and sometimes you have issues ,problem discovery The App gets a 50 50 sometimes it works and sometimes you have issues,"['problem', 'App', 'issue']",[168],[0.5009345]
99_4018_2,problem discovery,Love getting a ideas for EVERYTHING but some of the websites pinned do not work ,problem discovery Love getting a ideas for EVERYTHING but some of the websites pinned do not work,"['problem', 'Love', 'idea', 'website']",[96],[0.31685552]
99_4019_2,problem discovery,Crashes have been minimized in the last updates but still crashes on my iPad ,problem discovery Crashes have been minimized in the last updates but still crashes on my iPad,"['problem', 'crash', 'update', 'iPad']",[123],[0.59688455]
99_4021_2,problem discovery,Love the app but have also noticed that my tablet will automatically shut down only on the Pinterest site ,problem discovery Love the app but have also noticed that my tablet will automatically shut down only on the Pinterest site,"['problem', 'love', 'app', 'tablet', 'Pinterest', 'site']",[168],[0.3905112]
99_4024_2,problem discovery,Great ideas but it crashes since upgrade ,problem discovery Great ideas but it crashes since upgrade,"['problem', 'great', 'idea', 'upgrade']",[96],[0.305557]
99_4025_2,problem discovery,BUT the app seems to crash a lot ,problem discovery BUT the app seems to crash a lot,"['problem', 'app']",[171],[0.698517]
99_4026_2,problem discovery,I just hope you can fix the crashing problem ,problem discovery I just hope you can fix the crashing problem,"['problem', 'problem']",[171],[0.69851714]
99_4028_2,problem discovery,It s constantly crashing on me or not showing the pictures just a bunch of colored tiles ,problem discovery It s constantly crashing on me or not showing the pictures just a bunch of colored tiles,"['problem', 'picture', 'bunch', 'colored', 'tile']",[133],[0.50478864]
99_4034_2,problem discovery,It s a great app but it crashes way too much please fix this ,problem discovery It s a great app but it crashes way too much please fix this,"['problem', 'great', 'app']",[144],[0.7653875]
99_4037_2,problem discovery,I don t like the fact that it always crashes when I m on my iPad ,problem discovery I don t like the fact that it always crashes when I m on my iPad,"['problem', 'fact']",[111],[0.6830381]
99_4038_2,problem discovery,Please fix the crashes on the iPads an it would be worth that fifth star ,problem discovery Please fix the crashes on the iPads an it would be worth that fifth star,"['problem', 'crash', 'iPads', 'worth', 'fifth', 'star']",[140],[0.86580735]
99_4040_2,problem discovery,Occasionally mine will shut down on me ,problem discovery Occasionally mine will shut down on me,"['problem', 'occasionally']",[171],[0.5432902]
99_4052_2,problem discovery,But it still crashes a LOT ,problem discovery But it still crashes a LOT,"['problem', 'lot']",[171],[0.5432902]
99_4072_2,problem discovery,Haven t had many problems ,problem discovery Haven t had many problems,"['problem', 'Haven', 'problem']",[171],[0.69851714]
99_4078_2,problem discovery,Although sometimes it crashes on me the solution is always simple ,problem discovery Although sometimes it crashes on me the solution is always simple,"['problem', 'solution', 'simple']",[95],[0.4691798]
99_4080_2,problem discovery,Good app crashes sometimes ,problem discovery Good app crashes sometimes,"['problem', 'good']",[100],[0.68357295]
99_4082_2,problem discovery,Love the app but unfortunately the crashing problem from 2 versions ago is still a problem ,problem discovery Love the app but unfortunately the crashing problem from 2 versions ago is still a problem,"['problem', 'love', 'app', 'problem', '2', 'version', 'problem']",[171],[0.61861825]
99_4085_2,problem discovery,The only problem that I have noticed is that when you click to view a pin read it the close it it starts you back at the beginning of the list and not where you left off at ,problem discovery The only problem that I have noticed is that when you click to view a pin read it the close it it starts you back at the beginning of the list and not where you left off at,"['problem', 'problem', 'pin', 'close', 'beginning', 'list']",[104],[0.5678835]
99_4090_2,problem discovery,This app works great is easy to use and doesn t crash often ,problem discovery This app works great is easy to use and doesn t crash often,"['problem', 'app', 'great', 'easy', 'doesn', 'crash']",[104],[0.40926275]
99_4092_2,problem discovery,Now we can t rename boards in the iPad app but we could before ,problem discovery Now we can t rename boards in the iPad app but we could before,"['problem', 'board', 'iPad', 'app']",[123],[0.59258175]
99_4093_2,problem discovery,The app is easy to use but does tend to crash alot on the iPhone it s perfect on a PC or laptop though ,problem discovery The app is easy to use but does tend to crash alot on the iPhone it s perfect on a PC or laptop though,"['problem', 'app', 'easy', 'alot', 'iPhone', 'perfect', 'pc', 'laptop']",[118],[0.72014433]
99_4098_2,problem discovery,Love the concept of this app but it crashes pretty frequently ,problem discovery Love the concept of this app but it crashes pretty frequently,"['problem', 'love', 'concept', 'app']",[115],[0.5535574]
99_4114_2,problem discovery,We spend time organizing our boards but Pinterest fails to organizing themselves by not putting things in alphabetical order please learn you ABC s ,problem discovery We spend time organizing our boards but Pinterest fails to organizing themselves by not putting things in alphabetical order please learn you ABC s,"['problem', 'time', 'board', 'Pinterest', 'thing', 'alphabetical', 'order', 'ABC']",[],[]
99_4128_2,problem discovery,Love it but it crashes a lot ,problem discovery Love it but it crashes a lot,"['problem', 'love']",[112],[0.6830871]
99_4138_2,problem discovery,I adore Pinterest wholeheartedly but I do have a problem with how it does occasionally crash on me ,problem discovery I adore Pinterest wholeheartedly but I do have a problem with how it does occasionally crash on me,"['problem', 'Pinterest', 'problem']","[168, 186]","[0.7668429, 0.3333333333333333]"
99_4147_2,problem discovery,One issue I do have is sometimes when I pin a Lin and go back to it I can t necessarily get the pattern or recipe not sure why ,problem discovery One issue I do have is sometimes when I pin a Lin and go back to it I can t necessarily get the pattern or recipe not sure why,"['problem', 'issue', 'Lin', 'pattern', 'recipe', 'sure']",[172],[0.47213313]
99_4153_2,problem discovery,My only problem is that some times it just suddenly closes out on me and I have to wait a bit to open it again ,problem discovery My only problem is that some times it just suddenly closes out on me and I have to wait a bit to open it again,"['problem', 'problem', 'time', 'bit']",[182],[0.814476]
99_4157_2,problem discovery, n nOct 31st nHope you are working on this crashing problem ,problem discovery  n nOct 31st nHope you are working on this crashing problem,"['31st', 'problem']",[171],[0.54329026]
99_4160_2,problem discovery,It crashes occasionally but overall it s a great app ,problem discovery It crashes occasionally but overall it s a great app,"['problem', 'great', 'app']",[144],[0.7653876]
99_4161_2,problem discovery,That means I can t pin ,problem discovery That means I can t pin,['problem'],[171],[0.5432902]
99_4168_2,problem discovery,I had problems with the app freezing a lot before but don t anymore ,problem discovery I had problems with the app freezing a lot before but don t anymore,"['problem', 'problem', 'app']",[171],[0.77499276]
99_4171_2,problem discovery,If the link is bad it should not be able to post ,problem discovery If the link is bad it should not be able to post,"['problem', 'link', 'bad', 'able']",[113],[0.52753234]
99_4174_2,problem discovery,This is still a problem as of 12 27 13 ,problem discovery This is still a problem as of 12 27 13,"['problem', 'problem', '12']",[171],[0.52132994]
99_4175_2,problem discovery,No update has been done recently though and until I read that the problem with Safari is fixed I will try to remember not to upgrade the system ,problem discovery No update has been done recently though and until I read that the problem with Safari is fixed I will try to remember not to upgrade the system,"['problem', 'update', 'problem', 'Safari', 'system']",[171],[0.45761243]
99_4187_2,problem discovery,It always crashes at the most inconvenient time ,problem discovery It always crashes at the most inconvenient time,"['problem', 'inconvenient', 'time']",[182],[0.68836397]
99_4192_2,problem discovery,Occasionally when there are new updates it will crash but they generally fix it pretty quickly ,problem discovery Occasionally when there are new updates it will crash but they generally fix it pretty quickly,"['problem', 'new', 'update']",[171],[0.77499264]
99_4201_2,problem discovery,The problems with the folders is that if you touch one accidentally like hit the one above it pins I to it before you had to hit the PIN button again which gave you the chance to make sure to hanger the folder with one tap now you have to go in and delete and move it to the correct folder ,problem discovery The problems with the folders is that if you touch one accidentally like hit the one above it pins I to it before you had to hit the PIN button again which gave you the chance to make sure to hanger the folder with one tap now you have to go in and delete and move it to the correct folder,"['problem', 'problem', 'folder', 'PIN', 'button', 'chance', 'sure', 'folder', 'tap', 'correct', 'folder']",[134],[0.92190206]
99_4202_2,problem discovery,The latest update does not work well on the iPad ,problem discovery The latest update does not work well on the iPad,"['problem', 'late', 'update', 'iPad']","[169, 123]","[0.42445397, 0.39083928]"
99_4205_2,problem discovery,But it crashes A LOT ,problem discovery But it crashes A LOT,"['problem', 'lot']",[171],[0.5432902]
99_4213_2,problem discovery,App logs out can t sign in from time to time ,problem discovery App logs out can t sign in from time to time,"['problem', 'App', 'time', 'time']",[182],[0.59573776]
99_4214_2,problem discovery,Love the app but it crashes a little much ,problem discovery Love the app but it crashes a little much,"['problem', 'love', 'app', 'little']",[111],[0.81130564]
99_4215_2,problem discovery,My Pinterest worked just fine until I just updated it today now nothing loads ,problem discovery My Pinterest worked just fine until I just updated it today now nothing loads,"['problem', 'Pinterest', 'today']","[168, 186]","[0.5131808, 0.3333333333333333]"
99_4216_2,problem discovery,Please fix or allow me to downgrade ,problem discovery Please fix or allow me to downgrade,"['problem', 'downgrade']",[171],[0.5432902]
99_4219_2,problem discovery,But LOTS of updating and it will crash or freeze on you ,problem discovery But LOTS of updating and it will crash or freeze on you,"['problem', 'lots']",[171],[0.5432902]
99_4225_2,problem discovery,I love it but every night while I m on it just crashes for no reason ,problem discovery I love it but every night while I m on it just crashes for no reason,"['problem', 'night', 'reason']",[168],[0.5108281]
99_4227_2,problem discovery,I need this fixed now ,problem discovery I need this fixed now,['problem'],[171],[0.5432902]
99_4233_2,problem discovery,And the only problem that I ve found is that I spend WAY TOO MUCH time going through it ,problem discovery And the only problem that I ve found is that I spend WAY TOO MUCH time going through it,"['problem', 'problem', 'way', 'time']",[182],[0.5482353]
99_4235_2,problem discovery,Even though this issue had been fixed I m still having problems ,problem discovery Even though this issue had been fixed I m still having problems,"['problem', 'issue', 'problem']",[168],[0.76684237]
99_4236_2,problem discovery,Please readdress this issue ,problem discovery Please readdress this issue,"['problem', 'readdress', 'issue']",[168],[0.6875973]
99_4238_2,problem discovery,It would crash a lot more than it does now ,problem discovery It would crash a lot more than it does now,['problem'],[171],[0.5432902]
99_4240_2,problem discovery,It does have some issues such as the shut off in the middle of a pin and not loading at all until I close the app completely which also make me lose the place I have scrolled to ,problem discovery It does have some issues such as the shut off in the middle of a pin and not loading at all until I close the app completely which also make me lose the place I have scrolled to,"['problem', 'issue', 'shut', 'middle', 'pin', 'app', 'place']",[97],[0.46421465]
99_4242_2,problem discovery,Four stars because it crashes sometimes and I do not like the updated search ,problem discovery Four stars because it crashes sometimes and I do not like the updated search,"['problem', 'star', 'search']",[158],[0.4928479]
99_4244_2,problem discovery,I love the app but it does seem to crash a lot ,problem discovery I love the app but it does seem to crash a lot,"['problem', 'app']",[171],[0.698517]
99_4245_2,problem discovery,When I need a recipe or how to fix my hair or fashion ideas crafts Pinterest has it all ,problem discovery When I need a recipe or how to fix my hair or fashion ideas crafts Pinterest has it all,"['problem', 'recipe', 'hair', 'fashion', 'idea', 'craft', 'Pinterest']","[170, 186]","[0.66846573, 0.42857142857142855]"
99_4246_2,problem discovery,The problem I have that drops two stars the updates don t fix things they just add more clutter ,problem discovery The problem I have that drops two stars the updates don t fix things they just add more clutter,"['problem', 'problem', 'star', 'update', 'fix', 'thing', 'clutter']",[],[]
99_4268_2,problem discovery,Please fix it so that it is compatible ,problem discovery Please fix it so that it is compatible,"['problem', 'compatible']",[161],[0.6379128]
99_4271_2,problem discovery,It crashes once in a while about two times a week ,problem discovery It crashes once in a while about two times a week,"['problem', 'time', 'week']","[182, 156]","[0.43059406, 0.33947176]"
99_4278_2,problem discovery,The old app was constantly crashing and shutting my ipad completely off ,problem discovery The old app was constantly crashing and shutting my ipad completely off,"['problem', 'old', 'app']","[171, 110]","[0.4509552, 0.3268859]"
99_4282_2,problem discovery,Previously the app would crash my iPad and though it still does this it s far and few between crashes ,problem discovery Previously the app would crash my iPad and though it still does this it s far and few between crashes,"['problem', 'app', 'iPad', 'crash']",[123],[0.5591417]
99_4284_2,problem discovery,I love Pinterest but it always crashes ,problem discovery I love Pinterest but it always crashes,"['problem', 'Pinterest']","[168, 186]","[0.6875973, 0.5]"
